"X(um)";"Z(um)"
"1196,870 ";"303,456 "
"1199,660 ";"300,769 "
"1202,449 ";"301,814 "
"1205,239 ";"309,489 "
"1208,029 ";"325,062 "
"1210,819 ";"348,014 "
"1213,609 ";"378,046 "
"1216,399 ";"392,470 "
"1219,189 ";"411,575 "
"1221,979 ";"435,823 "
"1224,769 ";"462,197 "
"1227,559 ";"489,076 "
"1230,349 ";"516,865 "
"1233,138 ";"540,968 "
"1235,928 ";"546,680 "
"1238,718 ";"563,595 "
"1241,508 ";"556,990 "
"1244,298 ";"557,577 "
"1247,088 ";"560,487 "
"1249,878 ";"565,378 "
"1252,668 ";"570,053 "
"1255,458 ";"574,678 "
"1258,248 ";"580,307 "
"1261,038 ";"582,793 "
"1263,827 ";"582,450 "
"1266,617 ";"580,351 "
"1269,407 ";"576,925 "
"1272,197 ";"571,642 "
"1274,987 ";"566,968 "
"1277,777 ";"560,370 "
"1280,567 ";"556,556 "
"1283,357 ";"555,050 "
"1286,147 ";"550,599 "
"1288,937 ";"556,167 "
"1291,726 ";"562,982 "
"1294,516 ";"570,569 "
"1297,306 ";"580,409 "
"1300,096 ";"588,973 "
"1302,886 ";"593,691 "
"1305,676 ";"594,010 "
"1308,466 ";"592,942 "
"1311,256 ";"594,064 "
"1314,046 ";"595,411 "
"1316,836 ";"597,521 "
"1319,626 ";"600,423 "
"1322,415 ";"607,619 "
"1325,205 ";"614,607 "
"1327,995 ";"621,684 "
"1330,785 ";"628,926 "
"1333,575 ";"635,543 "
"1336,365 ";"640,600 "
"1339,155 ";"642,792 "
"1341,945 ";"643,191 "
"1344,735 ";"641,275 "
"1347,525 ";"635,358 "
"1350,315 ";"629,271 "
"1353,104 ";"624,179 "
"1355,894 ";"620,834 "
"1358,684 ";"619,074 "
"1361,474 ";"618,091 "
"1364,264 ";"617,204 "
"1367,054 ";"616,224 "
"1369,844 ";"617,112 "
"1372,634 ";"617,170 "
"1375,424 ";"617,955 "
"1378,214 ";"619,282 "
"1381,003 ";"620,629 "
"1383,793 ";"622,795 "
"1386,583 ";"624,119 "
"1389,373 ";"624,179 "
"1392,163 ";"626,319 "
"1394,953 ";"627,770 "
"1397,743 ";"625,642 "
"1400,533 ";"624,395 "
"1403,323 ";"622,032 "
"1406,113 ";"617,618 "
"1408,903 ";"613,911 "
"1411,692 ";"613,585 "
"1414,482 ";"614,664 "
"1417,272 ";"613,744 "
"1420,062 ";"618,907 "
"1422,852 ";"619,670 "
"1425,642 ";"621,215 "
"1428,432 ";"623,645 "
"1431,222 ";"625,435 "
"1434,012 ";"626,579 "
"1436,802 ";"625,528 "
"1439,591 ";"624,537 "
"1442,381 ";"622,089 "
"1445,171 ";"620,765 "
"1447,961 ";"616,821 "
"1450,751 ";"606,847 "
"1453,541 ";"601,976 "
"1456,331 ";"599,813 "
"1459,121 ";"601,125 "
"1461,911 ";"611,095 "
"1464,701 ";"614,515 "
"1467,491 ";"608,955 "
"1470,280 ";"609,344 "
"1473,070 ";"616,075 "
"1475,860 ";"627,307 "
"1478,650 ";"640,822 "
"1481,440 ";"657,701 "
"1484,230 ";"670,362 "
"1487,020 ";"682,920 "
"1489,810 ";"692,069 "
"1492,600 ";"700,915 "
"1495,390 ";"710,549 "
"1498,180 ";"720,255 "
"1500,969 ";"728,618 "
"1503,759 ";"735,555 "
"1506,549 ";"741,976 "
"1509,339 ";"747,967 "
"1512,129 ";"749,300 "
"1514,919 ";"754,176 "
"1517,709 ";"755,047 "
"1520,499 ";"758,767 "
"1523,289 ";"758,610 "
"1526,079 ";"758,864 "
"1528,868 ";"760,956 "
"1531,658 ";"764,939 "
"1534,448 ";"768,011 "
"1537,238 ";"772,019 "
"1540,028 ";"773,401 "
"1542,818 ";"772,360 "
"1545,608 ";"774,967 "
"1548,398 ";"777,410 "
"1551,188 ";"785,420 "
"1553,978 ";"795,559 "
"1556,768 ";"794,602 "
"1559,557 ";"796,017 "
"1562,347 ";"795,983 "
"1565,137 ";"793,635 "
"1567,927 ";"794,892 "
"1570,717 ";"793,819 "
"1573,507 ";"794,362 "
"1576,297 ";"795,651 "
"1579,087 ";"796,191 "
"1581,877 ";"796,381 "
"1584,667 ";"790,889 "
"1587,457 ";"794,728 "
"1590,246 ";"794,772 "
"1593,036 ";"795,282 "
"1595,826 ";"798,713 "
"1598,616 ";"798,857 "
"1601,406 ";"800,464 "
"1604,196 ";"796,969 "
"1606,986 ";"797,517 "
"1609,776 ";"799,047 "
"1612,566 ";"797,740 "
"1615,356 ";"799,022 "
"1618,145 ";"800,528 "
"1620,935 ";"798,590 "
"1623,725 ";"798,327 "
"1626,515 ";"795,676 "
"1629,305 ";"792,269 "
"1632,095 ";"790,826 "
"1634,885 ";"793,533 "
"1637,675 ";"796,487 "
"1640,465 ";"799,319 "
"1643,255 ";"802,300 "
"1646,045 ";"806,575 "
"1648,834 ";"810,034 "
"1651,624 ";"813,232 "
"1654,414 ";"816,522 "
"1657,204 ";"816,922 "
"1659,994 ";"814,669 "
"1662,784 ";"815,034 "
"1665,574 ";"816,185 "
"1668,364 ";"815,379 "
"1671,154 ";"815,607 "
"1673,944 ";"817,761 "
"1676,734 ";"812,907 "
"1679,523 ";"819,106 "
"1682,313 ";"823,029 "
"1685,103 ";"823,550 "
"1687,893 ";"824,937 "
"1690,683 ";"819,706 "
"1693,473 ";"811,319 "
"1696,263 ";"817,386 "
"1699,053 ";"813,710 "
"1701,843 ";"817,092 "
"1704,633 ";"816,363 "
"1707,422 ";"816,632 "
"1710,212 ";"818,852 "
"1713,002 ";"824,767 "
"1715,792 ";"828,407 "
"1718,582 ";"828,262 "
"1721,372 ";"831,642 "
"1724,162 ";"844,893 "
"1726,952 ";"858,455 "
"1729,742 ";"881,822 "
"1732,532 ";"905,435 "
"1735,322 ";"927,287 "
"1738,111 ";"947,769 "
"1740,901 ";"966,780 "
"1743,691 ";"983,747 "
"1746,481 ";"999,589 "
"1749,271 ";"1013,198 "
"1752,061 ";"1022,454 "
"1754,851 ";"1027,482 "
"1757,641 ";"1028,614 "
"1760,431 ";"1028,793 "
"1763,221 ";"1031,419 "
"1766,010 ";"1034,839 "
"1768,800 ";"1032,918 "
"1771,590 ";"1030,709 "
"1774,380 ";"1024,787 "
"1777,170 ";"1012,230 "
"1779,960 ";"1006,314 "
"1782,750 ";"1002,406 "
"1785,540 ";"1003,178 "
"1788,330 ";"1000,794 "
"1791,120 ";"1000,649 "
"1793,910 ";"999,458 "
"1796,699 ";"1000,056 "
"1799,489 ";"998,971 "
"1802,279 ";"1002,582 "
"1805,069 ";"1001,037 "
"1807,859 ";"1001,848 "
"1810,649 ";"1001,579 "
"1813,439 ";"1000,816 "
"1816,229 ";"1001,548 "
"1819,019 ";"999,339 "
"1821,809 ";"994,302 "
"1824,599 ";"993,490 "
"1827,388 ";"992,814 "
"1830,178 ";"995,361 "
"1832,968 ";"995,377 "
"1835,758 ";"995,047 "
"1838,548 ";"988,024 "
"1841,338 ";"986,221 "
"1844,128 ";"986,229 "
"1846,918 ";"985,282 "
"1849,708 ";"987,585 "
"1852,498 ";"994,940 "
"1855,287 ";"994,950 "
"1858,077 ";"998,074 "
"1860,867 ";"1006,782 "
"1863,657 ";"1009,401 "
"1866,447 ";"1011,379 "
"1869,237 ";"1010,610 "
"1872,027 ";"1012,480 "
"1874,817 ";"1010,682 "
"1877,607 ";"1008,018 "
"1880,397 ";"1010,956 "
"1883,187 ";"1010,649 "
"1885,976 ";"1010,926 "
"1888,766 ";"1010,221 "
"1891,556 ";"1011,064 "
"1894,346 ";"1010,977 "
"1897,136 ";"1012,246 "
"1899,926 ";"1012,842 "
"1902,716 ";"1012,789 "
"1905,506 ";"1011,441 "
"1908,296 ";"1008,359 "
"1911,086 ";"1009,376 "
"1913,876 ";"1011,155 "
"1916,665 ";"1010,832 "
"1919,455 ";"1014,256 "
"1922,245 ";"1025,465 "
"1925,035 ";"1023,803 "
"1927,825 ";"1023,275 "
"1930,615 ";"1022,651 "
"1933,405 ";"1017,299 "
"1936,195 ";"1027,037 "
"1938,985 ";"1025,676 "
"1941,775 ";"1028,843 "
"1944,564 ";"1048,922 "
"1947,354 ";"1068,876 "
"1950,144 ";"1084,993 "
"1952,934 ";"1098,842 "
"1955,724 ";"1111,385 "
"1958,514 ";"1122,283 "
"1961,304 ";"1130,720 "
"1964,094 ";"1137,017 "
"1966,884 ";"1141,912 "
"1969,674 ";"1145,769 "
"1972,464 ";"1148,779 "
"1975,253 ";"1151,053 "
"1978,043 ";"1152,684 "
"1980,833 ";"1155,486 "
"1983,623 ";"1162,212 "
"1986,413 ";"1171,425 "
"1989,203 ";"1181,526 "
"1991,993 ";"1190,726 "
"1994,783 ";"1195,085 "
"1997,573 ";"1195,668 "
"2000,363 ";"1194,694 "
"2003,153 ";"1200,241 "
"2005,942 ";"1209,746 "
"2008,732 ";"1211,967 "
"2011,522 ";"1208,263 "
"2014,312 ";"1209,095 "
"2017,102 ";"1210,162 "
"2019,892 ";"1214,217 "
"2022,682 ";"1219,913 "
"2025,472 ";"1218,463 "
"2028,262 ";"1216,579 "
"2031,052 ";"1206,935 "
"2033,841 ";"1198,093 "
"2036,631 ";"1196,168 "
"2039,421 ";"1196,606 "
"2042,211 ";"1204,249 "
"2045,001 ";"1216,113 "
"2047,791 ";"1218,888 "
"2050,581 ";"1222,224 "
"2053,371 ";"1213,817 "
"2056,161 ";"1216,299 "
"2058,951 ";"1217,115 "
"2061,741 ";"1219,301 "
"2064,530 ";"1219,933 "
"2067,320 ";"1219,678 "
"2070,110 ";"1220,139 "
"2072,900 ";"1220,793 "
"2075,690 ";"1223,097 "
"2078,480 ";"1223,609 "
"2081,270 ";"1225,457 "
"2084,060 ";"1225,262 "
"2086,850 ";"1223,033 "
"2089,640 ";"1221,743 "
"2092,430 ";"1221,340 "
"2095,219 ";"1219,597 "
"2098,009 ";"1223,255 "
"2100,799 ";"1223,755 "
"2103,589 ";"1224,377 "
"2106,379 ";"1226,380 "
"2109,169 ";"1224,043 "
"2111,959 ";"1223,584 "
"2114,749 ";"1222,322 "
"2117,539 ";"1223,324 "
"2120,329 ";"1222,647 "
"2123,118 ";"1224,331 "
"2125,908 ";"1225,673 "
"2128,698 ";"1227,688 "
"2131,488 ";"1228,759 "
"2134,278 ";"1229,819 "
"2137,068 ";"1230,779 "
"2139,858 ";"1231,227 "
"2142,648 ";"1227,355 "
"2145,438 ";"1224,488 "
"2148,228 ";"1222,366 "
"2151,018 ";"1219,298 "
"2153,807 ";"1222,500 "
"2156,597 ";"1226,143 "
"2159,387 ";"1229,010 "
"2162,177 ";"1231,429 "
"2164,967 ";"1233,436 "
"2167,757 ";"1234,819 "
"2170,547 ";"1234,883 "
"2173,337 ";"1243,258 "
"2176,127 ";"1255,966 "
"2178,917 ";"1271,949 "
"2181,706 ";"1286,724 "
"2184,496 ";"1306,946 "
"2187,286 ";"1323,904 "
"2190,076 ";"1337,757 "
"2192,866 ";"1348,374 "
"2195,656 ";"1355,695 "
"2198,446 ";"1360,053 "
"2201,236 ";"1362,199 "
"2204,026 ";"1363,021 "
"2206,816 ";"1363,373 "
"2209,606 ";"1363,982 "
"2212,395 ";"1364,983 "
"2215,185 ";"1365,976 "
"2217,975 ";"1366,761 "
"2220,765 ";"1367,552 "
"2223,555 ";"1368,678 "
"2226,345 ";"1370,158 "
"2229,135 ";"1371,556 "
"2231,925 ";"1372,229 "
"2234,715 ";"1371,668 "
"2237,505 ";"1369,706 "
"2240,295 ";"1366,629 "
"2243,084 ";"1363,297 "
"2245,874 ";"1361,092 "
"2248,664 ";"1361,987 "
"2251,454 ";"1361,076 "
"2254,244 ";"1368,624 "
"2257,034 ";"1375,186 "
"2259,824 ";"1380,169 "
"2262,614 ";"1381,156 "
"2265,404 ";"1377,247 "
"2268,194 ";"1375,811 "
"2270,983 ";"1375,762 "
"2273,773 ";"1377,704 "
"2276,563 ";"1382,544 "
"2279,353 ";"1382,343 "
"2282,143 ";"1390,290 "
"2284,933 ";"1395,161 "
"2287,723 ";"1401,176 "
"2290,513 ";"1408,269 "
"2293,303 ";"1409,443 "
"2296,093 ";"1414,440 "
"2298,883 ";"1420,489 "
"2301,672 ";"1425,565 "
"2304,462 ";"1428,725 "
"2307,252 ";"1429,303 "
"2310,042 ";"1431,992 "
"2312,832 ";"1431,065 "
"2315,622 ";"1428,647 "
"2318,412 ";"1426,765 "
"2321,202 ";"1425,456 "
"2323,992 ";"1425,644 "
"2326,782 ";"1432,951 "
"2329,572 ";"1439,971 "
"2332,361 ";"1444,059 "
"2335,151 ";"1446,113 "
"2337,941 ";"1442,771 "
"2340,731 ";"1440,290 "
"2343,521 ";"1422,486 "
"2346,311 ";"1405,648 "
"2349,101 ";"1397,001 "
"2351,891 ";"1401,313 "
"2354,681 ";"1410,008 "
"2357,471 ";"1416,016 "
"2360,260 ";"1435,012 "
"2363,050 ";"1437,653 "
"2365,840 ";"1440,450 "
"2368,630 ";"1444,980 "
"2371,420 ";"1449,575 "
"2374,210 ";"1453,336 "
"2377,000 ";"1456,720 "
"2379,790 ";"1460,904 "
"2382,580 ";"1461,984 "
"2385,370 ";"1462,356 "
"2388,160 ";"1462,391 "
"2390,949 ";"1457,490 "
"2393,739 ";"1462,649 "
"2396,529 ";"1479,552 "
"2399,319 ";"1505,993 "
"2402,109 ";"1536,838 "
"2404,899 ";"1572,144 "
"2407,689 ";"1576,244 "
"2410,479 ";"1576,243 "
"2413,269 ";"1577,428 "
"2416,059 ";"1578,463 "
"2418,849 ";"1578,504 "
"2421,638 ";"1577,848 "
"2424,428 ";"1577,728 "
"2427,218 ";"1579,680 "
"2430,008 ";"1585,109 "
"2432,798 ";"1595,146 "
"2435,588 ";"1602,218 "
"2438,378 ";"1606,129 "
"2441,168 ";"1614,104 "
"2443,958 ";"1610,701 "
"2446,748 ";"1603,094 "
"2449,537 ";"1609,880 "
"2452,327 ";"1612,223 "
"2455,117 ";"1615,685 "
"2457,907 ";"1619,301 "
"2460,697 ";"1622,871 "
"2463,487 ";"1626,196 "
"2466,277 ";"1629,080 "
"2469,067 ";"1632,734 "
"2471,857 ";"1634,716 "
"2474,647 ";"1634,500 "
"2477,437 ";"1635,869 "
"2480,226 ";"1638,023 "
"2483,016 ";"1634,863 "
"2485,806 ";"1634,930 "
"2488,596 ";"1634,033 "
"2491,386 ";"1632,656 "
"2494,176 ";"1625,873 "
"2496,966 ";"1620,038 "
"2499,756 ";"1614,943 "
"2502,546 ";"1609,925 "
"2505,336 ";"1604,549 "
"2508,125 ";"1598,623 "
"2510,915 ";"1594,398 "
"2513,705 ";"1592,734 "
"2516,495 ";"1592,807 "
"2519,285 ";"1597,454 "
"2522,075 ";"1604,780 "
"2524,865 ";"1609,118 "
"2527,655 ";"1605,642 "
"2530,445 ";"1601,582 "
"2533,235 ";"1602,661 "
"2536,025 ";"1602,575 "
"2538,814 ";"1609,505 "
"2541,604 ";"1615,510 "
"2544,394 ";"1618,922 "
"2547,184 ";"1623,728 "
"2549,974 ";"1626,820 "
"2552,764 ";"1628,455 "
"2555,554 ";"1628,826 "
"2558,344 ";"1629,709 "
"2561,134 ";"1618,305 "
"2563,924 ";"1602,312 "
"2566,714 ";"1586,118 "
"2569,503 ";"1574,449 "
"2572,293 ";"1570,255 "
"2575,083 ";"1571,306 "
"2577,873 ";"1578,499 "
"2580,663 ";"1591,437 "
"2583,453 ";"1606,987 "
"2586,243 ";"1623,136 "
"2589,033 ";"1637,714 "
"2591,823 ";"1649,604 "
"2594,613 ";"1660,728 "
"2597,402 ";"1659,526 "
"2600,192 ";"1673,122 "
"2602,982 ";"1682,871 "
"2605,772 ";"1688,032 "
