"X(um)";"Z(um)"
"379,427 ";"99,065 "
"382,217 ";"96,816 "
"385,007 ";"84,347 "
"387,797 ";"76,329 "
"390,587 ";"69,460 "
"393,377 ";"70,030 "
"396,167 ";"73,076 "
"398,957 ";"72,826 "
"401,746 ";"69,558 "
"404,536 ";"64,288 "
"407,326 ";"64,769 "
"410,116 ";"63,229 "
"412,906 ";"59,227 "
"415,696 ";"59,391 "
"418,486 ";"59,290 "
"421,276 ";"63,991 "
"424,066 ";"61,252 "
"426,856 ";"54,472 "
"429,646 ";"48,822 "
"432,435 ";"46,464 "
"435,225 ";"41,984 "
"438,015 ";"37,493 "
"440,805 ";"33,310 "
"443,595 ";"30,031 "
"446,385 ";"28,073 "
"449,175 ";"27,324 "
"451,965 ";"27,315 "
"454,755 ";"27,609 "
"457,545 ";"27,948 "
"460,334 ";"28,228 "
"463,124 ";"28,431 "
"465,914 ";"28,575 "
"468,704 ";"28,686 "
"471,494 ";"28,789 "
"474,284 ";"28,903 "
"477,074 ";"29,039 "
"479,864 ";"29,198 "
"482,654 ";"29,378 "
"485,444 ";"29,573 "
"488,234 ";"29,776 "
"491,023 ";"29,978 "
"493,813 ";"30,167 "
"496,603 ";"30,331 "
"499,393 ";"30,453 "
"502,183 ";"30,516 "
"504,973 ";"30,507 "
"507,763 ";"30,421 "
"510,553 ";"30,257 "
"513,343 ";"30,015 "
"516,133 ";"29,698 "
"518,923 ";"29,312 "
"521,712 ";"28,860 "
"524,502 ";"28,354 "
"527,292 ";"27,803 "
"530,082 ";"27,226 "
"532,872 ";"26,636 "
"535,662 ";"26,045 "
"538,452 ";"25,465 "
"541,242 ";"24,908 "
"544,032 ";"24,387 "
"546,822 ";"23,922 "
"549,611 ";"23,538 "
"552,401 ";"23,262 "
"555,191 ";"23,126 "
"557,981 ";"23,164 "
"560,771 ";"23,407 "
"563,561 ";"23,876 "
"566,351 ";"24,567 "
"569,141 ";"25,462 "
"571,931 ";"26,537 "
"574,721 ";"27,771 "
"577,511 ";"29,153 "
"580,300 ";"30,684 "
"583,090 ";"32,375 "
"585,880 ";"34,258 "
"588,670 ";"36,370 "
"591,460 ";"38,732 "
"594,250 ";"41,328 "
"597,040 ";"44,110 "
"599,830 ";"47,018 "
"602,620 ";"50,004 "
"605,410 ";"53,031 "
"608,200 ";"56,068 "
"610,989 ";"59,099 "
"613,779 ";"62,117 "
"616,569 ";"65,119 "
"619,359 ";"68,083 "
"622,149 ";"70,947 "
"624,939 ";"73,597 "
"627,729 ";"75,880 "
"630,519 ";"77,666 "
"633,309 ";"78,858 "
"636,099 ";"79,296 "
"638,888 ";"78,567 "
"641,678 ";"79,974 "
"644,468 ";"80,827 "
"647,258 ";"80,781 "
"650,048 ";"78,945 "
"652,838 ";"77,666 "
"655,628 ";"76,938 "
"658,418 ";"78,311 "
"661,208 ";"76,319 "
"663,998 ";"70,494 "
"666,788 ";"68,362 "
"669,577 ";"68,719 "
"672,367 ";"73,782 "
"675,157 ";"75,918 "
"677,947 ";"90,273 "
"680,737 ";"98,668 "
"683,527 ";"101,180 "
"686,317 ";"99,435 "
"689,107 ";"100,220 "
"691,897 ";"101,143 "
"694,687 ";"102,796 "
"697,477 ";"106,606 "
"700,266 ";"111,229 "
"703,056 ";"109,163 "
"705,846 ";"107,828 "
"708,636 ";"107,247 "
"711,426 ";"105,302 "
"714,216 ";"105,049 "
"717,006 ";"107,401 "
"719,796 ";"107,728 "
"722,586 ";"107,758 "
"725,376 ";"107,922 "
"728,165 ";"107,820 "
"730,955 ";"103,913 "
"733,745 ";"104,534 "
"736,535 ";"110,708 "
"739,325 ";"113,140 "
"742,115 ";"110,124 "
"744,905 ";"106,468 "
"747,695 ";"105,716 "
"750,485 ";"106,412 "
"753,275 ";"106,233 "
"756,065 ";"105,251 "
"758,854 ";"103,778 "
"761,644 ";"106,987 "
"764,434 ";"111,934 "
"767,224 ";"114,323 "
"770,014 ";"114,589 "
"772,804 ";"114,718 "
"775,594 ";"115,467 "
"778,384 ";"111,196 "
"781,174 ";"107,053 "
"783,964 ";"103,456 "
"786,753 ";"105,645 "
"789,543 ";"112,172 "
"792,333 ";"126,504 "
"795,123 ";"146,676 "
"797,913 ";"169,733 "
"800,703 ";"195,646 "
"803,493 ";"222,441 "
"806,283 ";"248,931 "
"809,073 ";"270,314 "
"811,863 ";"289,602 "
"814,653 ";"287,487 "
"817,442 ";"292,409 "
"820,232 ";"295,456 "
"823,022 ";"298,388 "
"825,812 ";"299,924 "
"828,602 ";"297,952 "
"831,392 ";"297,115 "
"834,182 ";"296,877 "
"836,972 ";"296,845 "
"839,762 ";"297,065 "
"842,552 ";"297,434 "
"845,342 ";"297,766 "
"848,131 ";"297,952 "
"850,921 ";"298,457 "
"853,711 ";"300,171 "
"856,501 ";"302,074 "
"859,291 ";"298,744 "
"862,081 ";"297,334 "
"864,871 ";"302,942 "
"867,661 ";"309,557 "
"870,451 ";"317,195 "
"873,241 ";"326,990 "
"876,030 ";"336,201 "
"878,820 ";"335,674 "
"881,610 ";"337,868 "
"884,400 ";"339,735 "
"887,190 ";"337,929 "
"889,980 ";"337,636 "
"892,770 ";"337,955 "
"895,560 ";"350,961 "
"898,350 ";"347,097 "
"901,140 ";"346,953 "
"903,930 ";"350,509 "
"906,719 ";"345,232 "
"909,509 ";"341,477 "
"912,299 ";"340,975 "
"915,089 ";"341,784 "
"917,879 ";"338,851 "
"920,669 ";"335,632 "
"923,459 ";"334,299 "
"926,249 ";"333,951 "
"929,039 ";"334,007 "
"931,829 ";"335,413 "
"934,619 ";"335,994 "
"937,408 ";"335,043 "
"940,198 ";"334,250 "
"942,988 ";"334,903 "
"945,778 ";"335,038 "
"948,568 ";"334,099 "
"951,358 ";"334,290 "
"954,148 ";"333,732 "
"956,938 ";"334,259 "
"959,728 ";"337,004 "
"962,518 ";"337,030 "
"965,307 ";"335,093 "
"968,097 ";"334,117 "
"970,887 ";"334,746 "
"973,677 ";"334,979 "
"976,467 ";"336,192 "
"979,257 ";"340,078 "
"982,047 ";"343,402 "
"984,837 ";"343,500 "
"987,627 ";"342,973 "
"990,417 ";"342,495 "
"993,207 ";"343,821 "
"995,996 ";"344,141 "
"998,786 ";"341,422 "
"1001,576 ";"341,816 "
"1004,366 ";"339,819 "
"1007,156 ";"335,623 "
"1009,946 ";"337,025 "
"1012,736 ";"339,081 "
"1015,526 ";"340,969 "
"1018,316 ";"343,921 "
"1021,106 ";"346,321 "
"1023,896 ";"345,119 "
"1026,685 ";"346,094 "
"1029,475 ";"345,863 "
"1032,265 ";"347,905 "
"1035,055 ";"344,715 "
"1037,845 ";"345,146 "
"1040,635 ";"344,195 "
"1043,425 ";"343,206 "
"1046,215 ";"342,503 "
"1049,005 ";"340,859 "
"1051,795 ";"340,580 "
"1054,584 ";"343,603 "
"1057,374 ";"346,756 "
"1060,164 ";"348,014 "
"1062,954 ";"347,058 "
"1065,744 ";"344,903 "
"1068,534 ";"342,689 "
"1071,324 ";"341,206 "
"1074,114 ";"341,379 "
"1076,904 ";"346,623 "
"1079,694 ";"339,581 "
"1082,484 ";"347,849 "
"1085,273 ";"346,658 "
"1088,063 ";"347,658 "
"1090,853 ";"344,606 "
"1093,643 ";"344,345 "
"1096,433 ";"348,160 "
"1099,223 ";"349,258 "
"1102,013 ";"344,651 "
"1104,803 ";"342,885 "
"1107,593 ";"342,814 "
"1110,383 ";"341,560 "
"1113,172 ";"340,348 "
"1115,962 ";"340,325 "
"1118,752 ";"339,003 "
"1121,542 ";"338,303 "
"1124,332 ";"338,126 "
"1127,122 ";"340,652 "
"1129,912 ";"340,914 "
"1132,702 ";"342,218 "
"1135,492 ";"343,934 "
"1138,282 ";"340,799 "
"1141,072 ";"339,145 "
"1143,861 ";"337,724 "
"1146,651 ";"335,538 "
"1149,441 ";"336,768 "
"1152,231 ";"333,082 "
"1155,021 ";"325,433 "
"1157,811 ";"326,400 "
"1160,601 ";"326,798 "
"1163,391 ";"331,684 "
"1166,181 ";"332,095 "
"1168,971 ";"332,038 "
"1171,761 ";"331,111 "
"1174,550 ";"329,367 "
"1177,340 ";"326,894 "
"1180,130 ";"323,842 "
"1182,920 ";"320,410 "
"1185,710 ";"316,791 "
"1188,500 ";"313,116 "
"1191,290 ";"309,374 "
"1194,080 ";"305,094 "
"1196,870 ";"299,862 "
"1199,660 ";"294,578 "
"1202,449 ";"293,417 "
"1205,239 ";"296,849 "
"1208,029 ";"306,546 "
"1210,819 ";"319,902 "
"1213,609 ";"339,402 "
"1216,399 ";"355,613 "
"1219,189 ";"368,610 "
"1221,979 ";"374,955 "
"1224,769 ";"383,412 "
"1227,559 ";"410,223 "
"1230,349 ";"434,114 "
"1233,138 ";"454,576 "
"1235,928 ";"470,962 "
"1238,718 ";"484,658 "
"1241,508 ";"496,952 "
"1244,298 ";"508,418 "
"1247,088 ";"520,767 "
"1249,878 ";"532,893 "
"1252,668 ";"538,225 "
"1255,458 ";"542,387 "
"1258,248 ";"545,903 "
"1261,038 ";"548,525 "
"1263,827 ";"549,904 "
"1266,617 ";"550,144 "
"1269,407 ";"549,087 "
"1272,197 ";"546,531 "
"1274,987 ";"542,438 "
"1277,777 ";"536,008 "
"1280,567 ";"531,345 "
"1283,357 ";"531,098 "
"1286,147 ";"535,892 "
"1288,937 ";"540,887 "
"1291,726 ";"549,231 "
"1294,516 ";"561,348 "
"1297,306 ";"572,662 "
"1300,096 ";"577,551 "
"1302,886 ";"583,157 "
"1305,676 ";"587,458 "
"1308,466 ";"589,730 "
"1311,256 ";"587,854 "
"1314,046 ";"588,814 "
"1316,836 ";"589,444 "
"1319,626 ";"593,049 "
"1322,415 ";"599,701 "
"1325,205 ";"605,259 "
"1327,995 ";"610,046 "
"1330,785 ";"614,718 "
"1333,575 ";"620,092 "
"1336,365 ";"626,776 "
"1339,155 ";"635,120 "
"1341,945 ";"639,769 "
"1344,735 ";"640,766 "
"1347,525 ";"642,279 "
"1350,315 ";"641,895 "
"1353,104 ";"640,053 "
"1355,894 ";"639,961 "
"1358,684 ";"638,928 "
"1361,474 ";"635,607 "
"1364,264 ";"634,648 "
"1367,054 ";"638,637 "
"1369,844 ";"635,540 "
"1372,634 ";"633,729 "
"1375,424 ";"633,691 "
"1378,214 ";"633,819 "
"1381,003 ";"633,964 "
"1383,793 ";"634,072 "
"1386,583 ";"634,324 "
"1389,373 ";"636,466 "
"1392,163 ";"636,828 "
"1394,953 ";"639,223 "
"1397,743 ";"639,022 "
"1400,533 ";"637,329 "
"1403,323 ";"635,136 "
"1406,113 ";"630,149 "
"1408,903 ";"629,065 "
"1411,692 ";"622,964 "
"1414,482 ";"618,257 "
"1417,272 ";"620,472 "
"1420,062 ";"621,035 "
"1422,852 ";"623,028 "
"1425,642 ";"624,905 "
"1428,432 ";"625,937 "
"1431,222 ";"626,225 "
"1434,012 ";"625,358 "
"1436,802 ";"622,833 "
"1439,591 ";"618,882 "
"1442,381 ";"618,883 "
"1445,171 ";"616,886 "
"1447,961 ";"616,188 "
"1450,751 ";"616,399 "
"1453,541 ";"612,850 "
"1456,331 ";"610,531 "
"1459,121 ";"612,006 "
"1461,911 ";"611,076 "
"1464,701 ";"607,007 "
"1467,491 ";"607,221 "
"1470,280 ";"611,469 "
"1473,070 ";"611,908 "
"1475,860 ";"615,155 "
"1478,650 ";"622,270 "
"1481,440 ";"631,777 "
"1484,230 ";"643,767 "
"1487,020 ";"658,158 "
"1489,810 ";"674,507 "
"1492,600 ";"692,436 "
"1495,390 ";"711,962 "
"1498,180 ";"731,454 "
"1500,969 ";"743,269 "
"1503,759 ";"742,787 "
"1506,549 ";"749,401 "
"1509,339 ";"755,530 "
"1512,129 ";"760,437 "
"1514,919 ";"764,332 "
"1517,709 ";"767,691 "
"1520,499 ";"770,184 "
"1523,289 ";"772,337 "
"1526,079 ";"777,328 "
"1528,868 ";"771,742 "
"1531,658 ";"769,041 "
"1534,448 ";"777,464 "
"1537,238 ";"778,531 "
"1540,028 ";"780,673 "
"1542,818 ";"782,206 "
"1545,608 ";"782,535 "
"1548,398 ";"783,146 "
"1551,188 ";"786,572 "
"1553,978 ";"790,529 "
"1556,768 ";"793,246 "
"1559,557 ";"795,737 "
"1562,347 ";"794,406 "
"1565,137 ";"794,656 "
"1567,927 ";"796,101 "
"1570,717 ";"795,109 "
"1573,507 ";"795,472 "
"1576,297 ";"796,804 "
"1579,087 ";"796,536 "
"1581,877 ";"793,846 "
"1584,667 ";"792,604 "
"1587,457 ";"794,387 "
"1590,246 ";"794,502 "
"1593,036 ";"795,213 "
"1595,826 ";"799,972 "
"1598,616 ";"801,147 "
"1601,406 ";"800,398 "
"1604,196 ";"802,476 "
"1606,986 ";"797,593 "
"1609,776 ";"798,622 "
"1612,566 ";"801,042 "
"1615,356 ";"800,854 "
"1618,145 ";"800,865 "
"1620,935 ";"805,688 "
"1623,725 ";"803,503 "
"1626,515 ";"803,504 "
"1629,305 ";"799,059 "
"1632,095 ";"797,232 "
"1634,885 ";"798,212 "
"1637,675 ";"800,853 "
"1640,465 ";"808,257 "
"1643,255 ";"816,863 "
"1646,045 ";"816,240 "
"1648,834 ";"815,430 "
"1651,624 ";"814,315 "
"1654,414 ";"815,099 "
"1657,204 ";"815,637 "
"1659,994 ";"816,629 "
"1662,784 ";"815,448 "
"1665,574 ";"814,144 "
"1668,364 ";"814,912 "
"1671,154 ";"817,917 "
"1673,944 ";"814,366 "
"1676,734 ";"819,671 "
"1679,523 ";"817,429 "
"1682,313 ";"822,787 "
"1685,103 ";"823,361 "
"1687,893 ";"822,629 "
"1690,683 ";"820,440 "
"1693,473 ";"816,534 "
"1696,263 ";"813,578 "
"1699,053 ";"810,261 "
"1701,843 ";"808,478 "
"1704,633 ";"807,608 "
"1707,422 ";"809,189 "
"1710,212 ";"818,628 "
"1713,002 ";"826,703 "
"1715,792 ";"835,615 "
"1718,582 ";"846,511 "
"1721,372 ";"859,604 "
"1724,162 ";"874,671 "
"1726,952 ";"891,259 "
"1729,742 ";"908,764 "
"1732,532 ";"926,578 "
"1735,322 ";"944,226 "
"1738,111 ";"961,374 "
"1740,901 ";"977,683 "
"1743,691 ";"992,552 "
"1746,481 ";"1004,892 "
"1749,271 ";"1015,071 "
"1752,061 ";"1019,781 "
"1754,851 ";"1021,061 "
"1757,641 ";"1020,339 "
"1760,431 ";"1021,405 "
"1763,221 ";"1020,418 "
"1766,010 ";"1020,894 "
"1768,800 ";"1024,460 "
"1771,590 ";"1027,936 "
"1774,380 ";"1030,859 "
"1777,170 ";"1028,580 "
"1779,960 ";"1022,210 "
"1782,750 ";"1016,949 "
"1785,540 ";"1011,431 "
"1788,330 ";"1001,192 "
"1791,120 ";"1000,747 "
"1793,910 ";"1000,076 "
"1796,699 ";"1001,055 "
"1799,489 ";"999,275 "
"1802,279 ";"1000,823 "
"1805,069 ";"1001,067 "
"1807,859 ";"1001,483 "
"1810,649 ";"1004,166 "
"1813,439 ";"1004,317 "
"1816,229 ";"1004,637 "
"1819,019 ";"1003,257 "
"1821,809 ";"997,631 "
"1824,599 ";"993,495 "
"1827,388 ";"991,307 "
"1830,178 ";"992,121 "
"1832,968 ";"992,058 "
"1835,758 ";"991,033 "
"1838,548 ";"990,666 "
"1841,338 ";"990,667 "
"1844,128 ";"992,097 "
"1846,918 ";"994,494 "
"1849,708 ";"999,651 "
"1852,498 ";"991,397 "
"1855,287 ";"994,128 "
"1858,077 ";"999,142 "
"1860,867 ";"1005,537 "
"1863,657 ";"1009,123 "
"1866,447 ";"1009,636 "
"1869,237 ";"1008,679 "
"1872,027 ";"1009,997 "
"1874,817 ";"1009,565 "
"1877,607 ";"1009,285 "
"1880,397 ";"1010,354 "
"1883,187 ";"1009,373 "
"1885,976 ";"1009,981 "
"1888,766 ";"1011,126 "
"1891,556 ";"1011,465 "
"1894,346 ";"1011,090 "
"1897,136 ";"1011,634 "
"1899,926 ";"1011,717 "
"1902,716 ";"1012,891 "
"1905,506 ";"1011,990 "
"1908,296 ";"1011,661 "
"1911,086 ";"1012,116 "
"1913,876 ";"1014,234 "
"1916,665 ";"1016,309 "
"1919,455 ";"1018,025 "
"1922,245 ";"1019,427 "
"1925,035 ";"1031,678 "
"1927,825 ";"1037,375 "
"1930,615 ";"1038,606 "
"1933,405 ";"1038,722 "
"1936,195 ";"1040,170 "
"1938,985 ";"1044,557 "
"1941,775 ";"1057,405 "
"1944,564 ";"1083,068 "
"1947,354 ";"1106,722 "
"1950,144 ";"1120,584 "
"1952,934 ";"1128,427 "
"1955,724 ";"1139,778 "
"1958,514 ";"1149,091 "
"1961,304 ";"1155,364 "
"1964,094 ";"1157,604 "
"1966,884 ";"1157,759 "
"1969,674 ";"1154,183 "
"1972,464 ";"1153,129 "
"1975,253 ";"1154,642 "
"1978,043 ";"1155,592 "
"1980,833 ";"1160,285 "
"1983,623 ";"1165,610 "
"1986,413 ";"1170,640 "
"1989,203 ";"1181,786 "
"1991,993 ";"1187,840 "
"1994,783 ";"1191,646 "
"1997,573 ";"1196,565 "
"2000,363 ";"1201,723 "
"2003,153 ";"1206,481 "
"2005,942 ";"1210,053 "
"2008,732 ";"1211,224 "
"2011,522 ";"1207,810 "
"2014,312 ";"1205,166 "
"2017,102 ";"1203,006 "
"2019,892 ";"1200,931 "
"2022,682 ";"1196,589 "
"2025,472 ";"1191,152 "
"2028,262 ";"1196,939 "
"2031,052 ";"1196,084 "
"2033,841 ";"1195,548 "
"2036,631 ";"1192,143 "
"2039,421 ";"1200,316 "
"2042,211 ";"1216,576 "
"2045,001 ";"1219,145 "
"2047,791 ";"1220,527 "
"2050,581 ";"1219,145 "
"2053,371 ";"1219,299 "
"2056,161 ";"1215,751 "
"2058,951 ";"1214,004 "
"2061,741 ";"1215,435 "
"2064,530 ";"1217,699 "
"2067,320 ";"1219,176 "
"2070,110 ";"1220,076 "
"2072,900 ";"1221,101 "
"2075,690 ";"1222,128 "
"2078,480 ";"1222,263 "
"2081,270 ";"1222,921 "
"2084,060 ";"1223,743 "
"2086,850 ";"1223,320 "
"2089,640 ";"1221,774 "
"2092,430 ";"1221,584 "
"2095,219 ";"1223,020 "
"2098,009 ";"1221,128 "
"2100,799 ";"1223,437 "
"2103,589 ";"1224,075 "
"2106,379 ";"1224,421 "
"2109,169 ";"1223,386 "
"2111,959 ";"1224,351 "
"2114,749 ";"1223,617 "
"2117,539 ";"1224,420 "
"2120,329 ";"1223,085 "
"2123,118 ";"1223,841 "
"2125,908 ";"1223,615 "
"2128,698 ";"1222,440 "
"2131,488 ";"1221,314 "
"2134,278 ";"1221,643 "
"2137,068 ";"1223,295 "
"2139,858 ";"1223,184 "
"2142,648 ";"1221,310 "
"2145,438 ";"1221,901 "
"2148,228 ";"1221,827 "
"2151,018 ";"1221,399 "
"2153,807 ";"1225,338 "
"2156,597 ";"1228,697 "
"2159,387 ";"1233,163 "
"2162,177 ";"1239,479 "
"2164,967 ";"1248,051 "
"2167,757 ";"1259,289 "
"2170,547 ";"1270,680 "
"2173,337 ";"1284,357 "
"2176,127 ";"1302,257 "
"2178,917 ";"1318,031 "
"2181,706 ";"1332,872 "
"2184,496 ";"1347,116 "
"2187,286 ";"1358,244 "
"2190,076 ";"1367,239 "
"2192,866 ";"1374,533 "
"2195,656 ";"1380,259 "
"2198,446 ";"1380,340 "
"2201,236 ";"1379,849 "
"2204,026 ";"1379,943 "
"2206,816 ";"1375,668 "
"2209,606 ";"1369,539 "
"2212,395 ";"1373,652 "
"2215,185 ";"1375,243 "
"2217,975 ";"1372,093 "
"2220,765 ";"1368,259 "
"2223,555 ";"1369,377 "
"2226,345 ";"1369,881 "
"2229,135 ";"1371,749 "
"2231,925 ";"1374,781 "
"2234,715 ";"1376,711 "
"2237,505 ";"1377,969 "
"2240,295 ";"1378,446 "
"2243,084 ";"1377,849 "
"2245,874 ";"1375,703 "
"2248,664 ";"1372,479 "
"2251,454 ";"1370,715 "
"2254,244 ";"1372,369 "
"2257,034 ";"1377,046 "
"2259,824 ";"1381,936 "
"2262,614 ";"1383,807 "
"2265,404 ";"1382,449 "
"2268,194 ";"1378,947 "
"2270,983 ";"1373,994 "
"2273,773 ";"1375,222 "
"2276,563 ";"1378,100 "
"2279,353 ";"1374,346 "
"2282,143 ";"1371,809 "
"2284,933 ";"1382,179 "
"2287,723 ";"1389,747 "
"2290,513 ";"1395,351 "
"2293,303 ";"1399,304 "
"2296,093 ";"1412,006 "
"2298,883 ";"1422,489 "
"2301,672 ";"1430,950 "
"2304,462 ";"1435,695 "
"2307,252 ";"1435,835 "
"2310,042 ";"1434,430 "
"2312,832 ";"1434,231 "
"2315,622 ";"1432,259 "
"2318,412 ";"1426,050 "
"2321,202 ";"1426,237 "
"2323,992 ";"1430,448 "
"2326,782 ";"1432,786 "
"2329,572 ";"1435,244 "
"2332,361 ";"1438,246 "
"2335,151 ";"1442,216 "
"2337,941 ";"1436,413 "
"2340,731 ";"1427,572 "
"2343,521 ";"1413,852 "
"2346,311 ";"1408,385 "
"2349,101 ";"1405,416 "
"2351,891 ";"1406,527 "
"2354,681 ";"1415,630 "
"2357,471 ";"1421,319 "
"2360,260 ";"1419,729 "
"2363,050 ";"1427,293 "
"2365,840 ";"1433,729 "
"2368,630 ";"1440,505 "
"2371,420 ";"1446,990 "
"2374,210 ";"1452,785 "
"2377,000 ";"1457,905 "
"2379,790 ";"1462,165 "
"2382,580 ";"1462,696 "
"2385,370 ";"1462,308 "
"2388,160 ";"1463,726 "
"2390,949 ";"1481,202 "
"2393,739 ";"1506,661 "
"2396,529 ";"1533,335 "
"2399,319 ";"1556,191 "
"2402,109 ";"1576,451 "
"2404,899 ";"1589,317 "
"2407,689 ";"1585,254 "
"2410,479 ";"1584,490 "
"2413,269 ";"1589,774 "
"2416,059 ";"1588,882 "
"2418,849 ";"1587,506 "
"2421,638 ";"1577,501 "
"2424,428 ";"1573,714 "
"2427,218 ";"1570,019 "
"2430,008 ";"1572,217 "
"2432,798 ";"1576,047 "
"2435,588 ";"1581,783 "
"2438,378 ";"1590,675 "
"2441,168 ";"1596,715 "
"2443,958 ";"1598,005 "
"2446,748 ";"1599,934 "
"2449,537 ";"1602,671 "
"2452,327 ";"1606,089 "
"2455,117 ";"1610,767 "
"2457,907 ";"1615,641 "
"2460,697 ";"1620,715 "
"2463,487 ";"1626,147 "
"2466,277 ";"1628,481 "
"2469,067 ";"1630,492 "
"2471,857 ";"1631,389 "
"2474,647 ";"1632,211 "
"2477,437 ";"1634,113 "
"2480,226 ";"1634,935 "
"2483,016 ";"1638,128 "
"2485,806 ";"1638,014 "
"2488,596 ";"1637,683 "
"2491,386 ";"1636,976 "
"2494,176 ";"1633,971 "
"2496,966 ";"1627,235 "
"2499,756 ";"1623,731 "
"2502,546 ";"1623,110 "
"2505,336 ";"1622,756 "
"2508,125 ";"1621,831 "
"2510,915 ";"1622,320 "
"2513,705 ";"1623,811 "
"2516,495 ";"1626,133 "
"2519,285 ";"1630,255 "
"2522,075 ";"1632,168 "
"2524,865 ";"1634,128 "
"2527,655 ";"1629,678 "
"2530,445 ";"1625,711 "
"2533,235 ";"1627,217 "
"2536,025 ";"1623,710 "
"2538,814 ";"1622,166 "
"2541,604 ";"1621,982 "
"2544,394 ";"1623,898 "
"2547,184 ";"1621,774 "
"2549,974 ";"1624,615 "
"2552,764 ";"1628,263 "
"2555,554 ";"1628,405 "
"2558,344 ";"1626,476 "
"2561,134 ";"1621,625 "
"2563,924 ";"1622,327 "
"2566,714 ";"1610,142 "
"2569,503 ";"1588,605 "
"2572,293 ";"1585,899 "
"2575,083 ";"1584,821 "
"2577,873 ";"1585,362 "
"2580,663 ";"1586,468 "
"2583,453 ";"1610,272 "
"2586,243 ";"1632,791 "
"2589,033 ";"1648,807 "
"2591,823 ";"1657,817 "
"2594,613 ";"1663,592 "
"2597,402 ";"1665,582 "
"2600,192 ";"1667,874 "
"2602,982 ";"1678,737 "
"2605,772 ";"1692,921 "
