"X(um)";"Z(um)"
"2600,192 ";"1668,289 "
"2602,982 ";"1678,768 "
"2605,772 ";"1690,021 "
"2608,562 ";"1700,736 "
"2611,352 ";"1705,546 "
"2614,142 ";"1708,975 "
"2616,932 ";"1704,871 "
"2619,722 ";"1701,401 "
"2622,512 ";"1669,731 "
"2625,302 ";"1651,847 "
"2628,091 ";"1642,221 "
"2630,881 ";"1643,925 "
"2633,671 ";"1634,934 "
"2636,461 ";"1633,772 "
"2639,251 ";"1648,945 "
"2642,041 ";"1660,992 "
"2644,831 ";"1672,368 "
"2647,621 ";"1692,573 "
"2650,411 ";"1716,743 "
"2653,201 ";"1735,024 "
"2655,991 ";"1748,641 "
"2658,780 ";"1759,700 "
"2661,570 ";"1770,298 "
"2664,360 ";"1780,525 "
"2667,150 ";"1790,061 "
"2669,940 ";"1798,536 "
"2672,730 ";"1805,777 "
"2675,520 ";"1811,682 "
"2678,310 ";"1816,642 "
"2681,100 ";"1821,378 "
"2683,890 ";"1821,777 "
"2686,679 ";"1824,097 "
"2689,469 ";"1827,858 "
"2692,259 ";"1833,140 "
"2695,049 ";"1838,266 "
"2697,839 ";"1843,714 "
"2700,629 ";"1849,674 "
"2703,419 ";"1854,116 "
"2706,209 ";"1855,367 "
"2708,999 ";"1856,430 "
"2711,789 ";"1857,894 "
"2714,579 ";"1867,277 "
"2717,368 ";"1865,785 "
"2720,158 ";"1866,413 "
"2722,948 ";"1863,994 "
"2725,738 ";"1864,658 "
"2728,528 ";"1865,716 "
"2731,318 ";"1869,069 "
"2734,108 ";"1866,169 "
"2736,898 ";"1866,584 "
"2739,688 ";"1864,969 "
"2742,478 ";"1865,837 "
"2745,268 ";"1869,213 "
"2748,057 ";"1872,865 "
"2750,847 ";"1871,257 "
"2753,637 ";"1869,876 "
"2756,427 ";"1871,157 "
"2759,217 ";"1871,665 "
"2762,007 ";"1871,954 "
"2764,797 ";"1873,407 "
"2767,587 ";"1873,426 "
"2770,377 ";"1872,665 "
"2773,167 ";"1868,494 "
"2775,956 ";"1864,535 "
"2778,746 ";"1861,432 "
"2781,536 ";"1862,867 "
"2784,326 ";"1858,175 "
"2787,116 ";"1851,402 "
"2789,906 ";"1844,161 "
"2792,696 ";"1844,704 "
"2795,486 ";"1844,603 "
"2798,276 ";"1845,153 "
"2801,066 ";"1845,831 "
"2803,856 ";"1848,823 "
"2806,645 ";"1854,408 "
"2809,435 ";"1863,054 "
"2812,225 ";"1870,335 "
"2815,015 ";"1876,348 "
"2817,805 ";"1881,287 "
"2820,595 ";"1885,346 "
"2823,385 ";"1888,540 "
"2826,175 ";"1889,285 "
"2828,965 ";"1893,260 "
"2831,755 ";"1893,542 "
"2834,544 ";"1889,067 "
"2837,334 ";"1886,552 "
"2840,124 ";"1882,426 "
"2842,914 ";"1875,775 "
"2845,704 ";"1877,972 "
"2848,494 ";"1877,304 "
"2851,284 ";"1873,143 "
"2854,074 ";"1875,132 "
"2856,864 ";"1876,530 "
"2859,654 ";"1878,008 "
"2862,444 ";"1879,166 "
"2865,233 ";"1879,902 "
"2868,023 ";"1880,876 "
"2870,813 ";"1883,724 "
"2873,603 ";"1888,007 "
"2876,393 ";"1891,937 "
"2879,183 ";"1894,458 "
"2881,973 ";"1890,648 "
"2884,763 ";"1891,365 "
"2887,553 ";"1903,985 "
"2890,343 ";"1913,630 "
"2893,133 ";"1919,975 "
"2895,922 ";"1921,350 "
"2898,712 ";"1921,928 "
"2901,502 ";"1923,253 "
"2904,292 ";"1925,383 "
"2907,082 ";"1926,197 "
"2909,872 ";"1924,368 "
"2912,662 ";"1921,344 "
"2915,452 ";"1913,441 "
"2918,242 ";"1916,139 "
"2921,032 ";"1917,325 "
"2923,821 ";"1917,092 "
"2926,611 ";"1917,123 "
"2929,401 ";"1922,779 "
"2932,191 ";"1933,100 "
"2934,981 ";"1940,519 "
"2937,771 ";"1945,154 "
"2940,561 ";"1944,232 "
"2943,351 ";"1944,121 "
"2946,141 ";"1945,811 "
"2948,931 ";"1947,684 "
"2951,721 ";"1948,311 "
"2954,510 ";"1943,761 "
"2957,300 ";"1942,398 "
"2960,090 ";"1940,182 "
"2962,880 ";"1940,921 "
"2965,670 ";"1939,234 "
"2968,460 ";"1935,182 "
"2971,250 ";"1930,055 "
"2974,040 ";"1925,821 "
"2976,830 ";"1921,659 "
"2979,620 ";"1917,170 "
"2982,410 ";"1912,104 "
"2985,199 ";"1906,467 "
"2987,989 ";"1907,939 "
"2990,779 ";"1910,138 "
"2993,569 ";"1913,130 "
"2996,359 ";"1923,117 "
"2999,149 ";"1932,749 "
"3001,939 ";"1941,778 "
"3004,729 ";"1950,298 "
"3007,519 ";"1957,958 "
"3010,309 ";"1962,696 "
"3013,098 ";"1964,630 "
"3015,888 ";"1965,722 "
"3018,678 ";"1966,656 "
"3021,468 ";"1968,393 "
"3024,258 ";"1974,698 "
"3027,048 ";"1981,122 "
"3029,838 ";"1983,899 "
"3032,628 ";"1984,100 "
"3035,418 ";"1983,399 "
"3038,208 ";"1985,654 "
"3040,998 ";"1989,383 "
"3043,787 ";"1993,835 "
"3046,577 ";"1998,695 "
"3049,367 ";"2003,709 "
"3052,157 ";"2008,692 "
"3054,947 ";"2013,541 "
"3057,737 ";"2018,233 "
"3060,527 ";"2022,827 "
"3063,317 ";"2027,446 "
"3066,107 ";"2033,535 "
"3068,897 ";"2033,613 "
"3071,687 ";"2033,426 "
"3074,476 ";"2031,200 "
"3077,266 ";"2031,288 "
"3080,056 ";"2033,041 "
"3082,846 ";"2025,193 "
"3085,636 ";"2028,355 "
"3088,426 ";"2027,480 "
"3091,216 ";"2026,482 "
"3094,006 ";"2026,387 "
"3096,796 ";"2026,875 "
"3099,586 ";"2026,446 "
"3102,375 ";"2025,413 "
"3105,165 ";"2026,018 "
"3107,955 ";"2024,702 "
"3110,745 ";"2027,071 "
"3113,535 ";"2030,523 "
"3116,325 ";"2030,623 "
"3119,115 ";"2029,397 "
"3121,905 ";"2022,798 "
"3124,695 ";"2019,917 "
"3127,485 ";"2022,238 "
"3130,275 ";"2023,027 "
"3133,064 ";"2023,155 "
"3135,854 ";"2024,561 "
"3138,644 ";"2025,537 "
"3141,434 ";"2027,305 "
"3144,224 ";"2027,541 "
"3147,014 ";"2026,383 "
"3149,804 ";"2026,737 "
"3152,594 ";"2026,495 "
"3155,384 ";"2024,508 "
"3158,174 ";"2023,984 "
"3160,963 ";"2024,014 "
"3163,753 ";"2023,551 "
"3166,543 ";"2023,300 "
"3169,333 ";"2024,282 "
"3172,123 ";"2024,757 "
"3174,913 ";"2024,203 "
"3177,703 ";"2023,014 "
"3180,493 ";"2022,031 "
"3183,283 ";"2021,624 "
"3186,073 ";"2021,286 "
"3188,863 ";"2021,532 "
"3191,652 ";"2022,471 "
"3194,442 ";"2023,985 "
"3197,232 ";"2026,101 "
"3200,022 ";"2026,741 "
"3202,812 ";"2025,030 "
"3205,602 ";"2023,651 "
"3208,392 ";"2022,911 "
"3211,182 ";"2022,695 "
"3213,972 ";"2021,123 "
"3216,762 ";"2019,881 "
"3219,552 ";"2020,131 "
"3222,341 ";"2020,156 "
"3225,131 ";"2020,037 "
"3227,921 ";"2019,461 "
"3230,711 ";"2020,028 "
"3233,501 ";"2020,933 "
"3236,291 ";"2021,510 "
"3239,081 ";"2020,175 "
"3241,871 ";"2018,545 "
"3244,661 ";"2018,475 "
"3247,451 ";"2019,184 "
"3250,240 ";"2020,279 "
"3253,030 ";"2021,585 "
"3255,820 ";"2021,594 "
"3258,610 ";"2024,326 "
"3261,400 ";"2026,672 "
"3264,190 ";"2028,379 "
"3266,980 ";"2029,866 "
"3269,770 ";"2031,086 "
"3272,560 ";"2031,803 "
"3275,350 ";"2031,408 "
"3278,140 ";"2031,257 "
"3280,929 ";"2030,115 "
"3283,719 ";"2029,498 "
"3286,509 ";"2027,289 "
"3289,299 ";"2025,445 "
"3292,089 ";"2024,004 "
"3294,879 ";"2023,072 "
"3297,669 ";"2022,452 "
"3300,459 ";"2023,292 "
"3303,249 ";"2022,169 "
"3306,039 ";"2021,832 "
"3308,829 ";"2020,350 "
"3311,618 ";"2019,538 "
"3314,408 ";"2020,549 "
"3317,198 ";"2021,326 "
"3319,988 ";"2019,670 "
"3322,778 ";"2021,304 "
"3325,568 ";"2021,574 "
"3328,358 ";"2019,470 "
"3331,148 ";"2018,144 "
"3333,938 ";"2018,941 "
"3336,728 ";"2021,258 "
"3339,517 ";"2024,673 "
"3342,307 ";"2026,159 "
"3345,097 ";"2023,840 "
"3347,887 ";"2021,936 "
"3350,677 ";"2022,287 "
"3353,467 ";"2021,924 "
"3356,257 ";"2018,718 "
"3359,047 ";"2015,383 "
"3361,837 ";"2015,639 "
"3364,627 ";"2022,939 "
"3367,417 ";"2029,202 "
"3370,206 ";"2034,295 "
"3372,996 ";"2035,758 "
"3375,786 ";"2036,563 "
"3378,576 ";"2038,264 "
"3381,366 ";"2039,423 "
"3384,156 ";"2040,264 "
"3386,946 ";"2038,441 "
"3389,736 ";"2037,511 "
"3392,526 ";"2038,009 "
"3395,316 ";"2039,212 "
"3398,106 ";"2038,969 "
"3400,895 ";"2037,762 "
"3403,685 ";"2037,815 "
"3406,475 ";"2037,003 "
"3409,265 ";"2035,932 "
"3412,055 ";"2035,322 "
"3414,845 ";"2032,372 "
"3417,635 ";"2029,822 "
"3420,425 ";"2028,293 "
"3423,215 ";"2030,525 "
"3426,005 ";"2034,550 "
"3428,794 ";"2037,823 "
"3431,584 ";"2038,476 "
"3434,374 ";"2034,219 "
"3437,164 ";"2029,287 "
"3439,954 ";"2026,182 "
"3442,744 ";"2024,421 "
"3445,534 ";"2023,801 "
"3448,324 ";"2023,947 "
"3451,114 ";"2023,860 "
"3453,904 ";"2027,798 "
"3456,694 ";"2035,176 "
"3459,483 ";"2037,216 "
"3462,273 ";"2039,095 "
"3465,063 ";"2041,668 "
"3467,853 ";"2044,927 "
"3470,643 ";"2048,476 "
"3473,433 ";"2054,404 "
"3476,223 ";"2060,610 "
"3479,013 ";"2066,197 "
"3481,803 ";"2070,279 "
"3484,593 ";"2077,084 "
"3487,383 ";"2085,587 "
"3490,172 ";"2092,197 "
"3492,962 ";"2096,304 "
"3495,752 ";"2099,745 "
"3498,542 ";"2103,394 "
"3501,332 ";"2107,019 "
"3504,122 ";"2110,344 "
"3506,912 ";"2113,409 "
"3509,702 ";"2116,543 "
"3512,492 ";"2120,042 "
"3515,282 ";"2124,010 "
"3518,071 ";"2128,403 "
"3520,861 ";"2133,121 "
"3523,651 ";"2138,053 "
"3526,441 ";"2143,098 "
"3529,231 ";"2148,174 "
"3532,021 ";"2153,218 "
"3534,811 ";"2158,165 "
"3537,601 ";"2162,937 "
"3540,391 ";"2167,428 "
"3543,181 ";"2171,500 "
"3545,971 ";"2175,022 "
"3548,760 ";"2177,939 "
"3551,550 ";"2180,297 "
"3554,340 ";"2182,201 "
"3557,130 ";"2183,541 "
"3559,920 ";"2184,328 "
"3562,710 ";"2187,371 "
"3565,500 ";"2188,344 "
"3568,290 ";"2190,902 "
"3571,080 ";"2192,892 "
"3573,870 ";"2195,739 "
"3576,659 ";"2199,456 "
"3579,449 ";"2204,439 "
"3582,239 ";"2207,519 "
"3585,029 ";"2207,715 "
"3587,819 ";"2205,447 "
"3590,609 ";"2201,073 "
"3593,399 ";"2202,938 "
"3596,189 ";"2201,422 "
"3598,979 ";"2198,473 "
"3601,769 ";"2195,291 "
"3604,559 ";"2193,876 "
"3607,348 ";"2195,656 "
"3610,138 ";"2199,428 "
"3612,928 ";"2201,822 "
"3615,718 ";"2200,697 "
"3618,508 ";"2195,425 "
"3621,298 ";"2188,367 "
"3624,088 ";"2184,689 "
"3626,878 ";"2182,977 "
"3629,668 ";"2182,713 "
"3632,458 ";"2183,575 "
"3635,248 ";"2185,255 "
"3638,037 ";"2187,386 "
"3640,827 ";"2192,000 "
"3643,617 ";"2190,208 "
"3646,407 ";"2186,634 "
"3649,197 ";"2186,269 "
"3651,987 ";"2186,002 "
"3654,777 ";"2186,759 "
"3657,567 ";"2188,367 "
"3660,357 ";"2190,999 "
"3663,147 ";"2194,914 "
"3665,936 ";"2200,280 "
"3668,726 ";"2204,722 "
"3671,516 ";"2206,716 "
"3674,306 ";"2207,459 "
"3677,096 ";"2208,206 "
"3679,886 ";"2209,878 "
"3682,676 ";"2209,894 "
"3685,466 ";"2210,883 "
"3688,256 ";"2215,147 "
"3691,046 ";"2223,103 "
"3693,836 ";"2231,053 "
"3696,625 ";"2238,439 "
"3699,415 ";"2245,961 "
"3702,205 ";"2253,312 "
"3704,995 ";"2253,561 "
"3707,785 ";"2253,757 "
"3710,575 ";"2253,998 "
"3713,365 ";"2254,363 "
"3716,155 ";"2255,567 "
"3718,945 ";"2255,795 "
"3721,735 ";"2255,108 "
"3724,525 ";"2254,623 "
"3727,314 ";"2252,455 "
"3730,104 ";"2249,474 "
"3732,894 ";"2243,689 "
"3735,684 ";"2231,649 "
"3738,474 ";"2223,456 "
"3741,264 ";"2217,815 "
"3744,054 ";"2214,591 "
"3746,844 ";"2211,950 "
"3749,634 ";"2210,039 "
"3752,424 ";"2209,090 "
"3755,213 ";"2209,110 "
"3758,003 ";"2209,752 "
"3760,793 ";"2210,547 "
"3763,583 ";"2211,111 "
"3766,373 ";"2211,316 "
"3769,163 ";"2211,161 "
"3771,953 ";"2210,543 "
"3774,743 ";"2209,150 "
"3777,533 ";"2207,311 "
"3780,323 ";"2206,296 "
"3783,113 ";"2203,745 "
"3785,902 ";"2197,263 "
"3788,692 ";"2200,260 "
"3791,482 ";"2199,988 "
"3794,272 ";"2199,433 "
"3797,062 ";"2199,174 "
"3799,852 ";"2199,563 "
"3802,642 ";"2200,758 "
"3805,432 ";"2202,643 "
"3808,222 ";"2204,783 "
"3811,012 ";"2206,498 "
"3813,802 ";"2207,154 "
"3816,591 ";"2205,997 "
"3819,381 ";"2212,913 "
"3822,171 ";"2216,539 "
"3824,961 ";"2217,785 "
"3827,751 ";"2219,986 "
"3830,541 ";"2217,829 "
"3833,331 ";"2223,748 "
"3836,121 ";"2224,737 "
"3838,911 ";"2225,089 "
"3841,701 ";"2226,928 "
"3844,490 ";"2235,590 "
"3847,280 ";"2238,814 "
"3850,070 ";"2242,255 "
"3852,860 ";"2246,082 "
"3855,650 ";"2243,625 "
"3858,440 ";"2245,530 "
"3861,230 ";"2243,761 "
"3864,020 ";"2243,186 "
"3866,810 ";"2241,788 "
"3869,600 ";"2231,826 "
"3872,390 ";"2225,683 "
"3875,179 ";"2219,079 "
"3877,969 ";"2213,050 "
"3880,759 ";"2218,791 "
"3883,549 ";"2221,189 "
"3886,339 ";"2222,757 "
"3889,129 ";"2225,137 "
"3891,919 ";"2239,232 "
"3894,709 ";"2248,950 "
"3897,499 ";"2256,137 "
"3900,289 ";"2262,316 "
"3903,078 ";"2268,075 "
"3905,868 ";"2274,522 "
"3908,658 ";"2278,853 "
"3911,448 ";"2277,416 "
"3914,238 ";"2272,026 "
"3917,028 ";"2268,460 "
"3919,818 ";"2268,449 "
"3922,608 ";"2268,820 "
"3925,398 ";"2271,052 "
"3928,188 ";"2274,911 "
"3930,978 ";"2275,481 "
"3933,767 ";"2274,494 "
"3936,557 ";"2275,354 "
"3939,347 ";"2275,577 "
"3942,137 ";"2273,997 "
"3944,927 ";"2266,568 "
"3947,717 ";"2264,214 "
"3950,507 ";"2263,993 "
"3953,297 ";"2264,372 "
"3956,087 ";"2265,365 "
"3958,877 ";"2267,641 "
"3961,667 ";"2269,738 "
"3964,456 ";"2269,590 "
"3967,246 ";"2272,766 "
"3970,036 ";"2272,900 "
"3972,826 ";"2274,543 "
"3975,616 ";"2273,635 "
"3978,406 ";"2273,132 "
"3981,196 ";"2270,710 "
"3983,986 ";"2267,196 "
"3986,776 ";"2269,697 "
"3989,566 ";"2269,112 "
"3992,355 ";"2271,007 "
"3995,145 ";"2268,763 "
"3997,935 ";"2267,492 "
"4000,725 ";"2269,403 "
"4003,515 ";"2267,046 "
"4006,305 ";"2267,542 "
"4009,095 ";"2268,472 "
"4011,885 ";"2264,736 "
"4014,675 ";"2266,701 "
"4017,465 ";"2262,519 "
"4020,255 ";"2260,816 "
"4023,044 ";"2262,463 "
"4025,834 ";"2262,024 "
"4028,624 ";"2260,331 "
"4031,414 ";"2261,633 "
"4034,204 ";"2261,020 "
"4036,994 ";"2260,179 "
"4039,784 ";"2260,764 "
"4042,574 ";"2263,314 "
"4045,364 ";"2264,236 "
"4048,154 ";"2263,199 "
"4050,944 ";"2262,300 "
"4053,733 ";"2261,918 "
"4056,523 ";"2262,097 "
"4059,313 ";"2261,256 "
"4062,103 ";"2261,183 "
"4064,893 ";"2262,521 "
"4067,683 ";"2260,846 "
"4070,473 ";"2257,118 "
"4073,263 ";"2260,732 "
"4076,053 ";"2256,620 "
"4078,843 ";"2255,781 "
"4081,632 ";"2254,973 "
"4084,422 ";"2255,325 "
"4087,212 ";"2256,122 "
"4090,002 ";"2253,182 "
"4092,792 ";"2253,348 "
"4095,582 ";"2251,555 "
"4098,372 ";"2253,215 "
"4101,162 ";"2254,045 "
"4103,952 ";"2253,753 "
"4106,742 ";"2253,297 "
"4109,532 ";"2252,422 "
"4112,321 ";"2252,849 "
"4115,111 ";"2250,889 "
"4117,901 ";"2249,470 "
"4120,691 ";"2251,014 "
"4123,481 ";"2248,089 "
"4126,271 ";"2250,298 "
"4129,061 ";"2250,501 "
"4131,851 ";"2249,605 "
"4134,641 ";"2249,687 "
"4137,431 ";"2246,250 "
"4140,221 ";"2238,261 "
"4143,010 ";"2229,774 "
"4145,800 ";"2221,563 "
"4148,590 ";"2218,932 "
"4151,380 ";"2214,727 "
"4154,170 ";"2210,849 "
"4156,960 ";"2210,244 "
"4159,750 ";"2210,216 "
"4162,540 ";"2210,123 "
"4165,330 ";"2211,146 "
"4168,120 ";"2213,426 "
"4170,909 ";"2213,205 "
"4173,699 ";"2213,284 "
"4176,489 ";"2213,395 "
"4179,279 ";"2213,401 "
"4182,069 ";"2214,141 "
"4184,859 ";"2213,675 "
"4187,649 ";"2214,889 "
"4190,439 ";"2213,842 "
"4193,229 ";"2214,290 "
"4196,019 ";"2215,745 "
"4198,809 ";"2214,864 "
"4201,598 ";"2215,787 "
"4204,388 ";"2217,695 "
"4207,178 ";"2218,922 "
"4209,968 ";"2215,846 "
"4212,758 ";"2217,350 "
"4215,548 ";"2220,070 "
"4218,338 ";"2222,797 "
"4221,128 ";"2225,772 "
"4223,918 ";"2216,375 "
"4226,708 ";"2219,716 "
"4229,497 ";"2219,440 "
"4232,287 ";"2218,503 "
"4235,077 ";"2221,225 "
"4237,867 ";"2218,798 "
"4240,657 ";"2217,688 "
"4243,447 ";"2217,844 "
"4246,237 ";"2217,333 "
"4249,027 ";"2217,829 "
"4251,817 ";"2217,878 "
"4254,607 ";"2217,844 "
"4257,397 ";"2218,748 "
"4260,186 ";"2219,727 "
"4262,976 ";"2219,390 "
"4265,766 ";"2218,499 "
"4268,556 ";"2216,923 "
"4271,346 ";"2215,299 "
"4274,136 ";"2215,621 "
"4276,926 ";"2217,559 "
"4279,716 ";"2221,854 "
"4282,506 ";"2224,244 "
"4285,296 ";"2224,636 "
"4288,086 ";"2224,644 "
"4290,875 ";"2222,503 "
"4293,665 ";"2222,726 "
"4296,455 ";"2225,419 "
"4299,245 ";"2227,665 "
"4302,035 ";"2228,134 "
"4304,825 ";"2226,130 "
"4307,615 ";"2226,917 "
"4310,405 ";"2231,452 "
"4313,195 ";"2231,743 "
"4315,985 ";"2231,602 "
"4318,774 ";"2227,242 "
"4321,564 ";"2223,522 "
"4324,354 ";"2221,873 "
"4327,144 ";"2220,157 "
"4329,934 ";"2220,454 "
"4332,724 ";"2222,558 "
"4335,514 ";"2227,904 "
"4338,304 ";"2232,145 "
"4341,094 ";"2228,106 "
"4343,884 ";"2226,037 "
"4346,674 ";"2227,284 "
"4349,463 ";"2223,030 "
"4352,253 ";"2220,373 "
"4355,043 ";"2218,649 "
"4357,833 ";"2219,587 "
"4360,623 ";"2223,206 "
"4363,413 ";"2224,080 "
"4366,203 ";"2223,023 "
"4368,993 ";"2215,435 "
"4371,783 ";"2206,315 "
"4374,573 ";"2201,254 "
"4377,363 ";"2199,293 "
"4380,152 ";"2198,040 "
"4382,942 ";"2195,936 "
"4385,732 ";"2193,983 "
"4388,522 ";"2193,379 "
"4391,312 ";"2194,539 "
"4394,102 ";"2195,700 "
"4396,892 ";"2196,303 "
"4399,682 ";"2196,594 "
"4402,472 ";"2195,590 "
"4405,262 ";"2193,375 "
"4408,051 ";"2188,970 "
"4410,841 ";"2182,844 "
"4413,631 ";"2183,985 "
"4416,421 ";"2184,315 "
"4419,211 ";"2183,531 "
"4422,001 ";"2183,346 "
"4424,791 ";"2188,847 "
"4427,581 ";"2193,296 "
"4430,371 ";"2197,597 "
"4433,161 ";"2203,122 "
"4435,951 ";"2201,610 "
"4438,740 ";"2200,360 "
"4441,530 ";"2200,820 "
"4444,320 ";"2196,380 "
"4447,110 ";"2193,372 "
"4449,900 ";"2191,318 "
"4452,690 ";"2187,475 "
"4455,480 ";"2185,696 "
"4458,270 ";"2185,489 "
"4461,060 ";"2185,496 "
"4463,850 ";"2186,243 "
"4466,640 ";"2189,941 "
"4469,429 ";"2191,727 "
"4472,219 ";"2196,460 "
"4475,009 ";"2201,145 "
"4477,799 ";"2202,123 "
"4480,589 ";"2201,903 "
"4483,379 ";"2196,381 "
"4486,169 ";"2195,541 "
"4488,959 ";"2193,983 "
"4491,749 ";"2194,467 "
"4494,539 ";"2192,771 "
"4497,328 ";"2193,436 "
"4500,118 ";"2197,732 "
"4502,908 ";"2199,446 "
"4505,698 ";"2200,873 "
"4508,488 ";"2203,643 "
"4511,278 ";"2205,862 "
"4514,068 ";"2205,692 "
"4516,858 ";"2206,980 "
"4519,648 ";"2212,061 "
"4522,438 ";"2221,694 "
"4525,228 ";"2226,161 "
"4528,017 ";"2227,755 "
"4530,807 ";"2221,519 "
"4533,597 ";"2217,798 "
"4536,387 ";"2214,046 "
"4539,177 ";"2211,914 "
"4541,967 ";"2207,373 "
"4544,757 ";"2203,389 "
"4547,547 ";"2199,856 "
"4550,337 ";"2197,187 "
"4553,127 ";"2199,539 "
"4555,916 ";"2199,109 "
"4558,706 ";"2206,177 "
"4561,496 ";"2207,968 "
"4564,286 ";"2208,942 "
"4567,076 ";"2210,258 "
"4569,866 ";"2208,864 "
"4572,656 ";"2210,215 "
"4575,446 ";"2212,483 "
"4578,236 ";"2211,713 "
"4581,026 ";"2212,852 "
"4583,816 ";"2213,875 "
"4586,605 ";"2216,319 "
"4589,395 ";"2218,836 "
"4592,185 ";"2219,925 "
"4594,975 ";"2218,319 "
"4597,765 ";"2216,089 "
"4600,555 ";"2216,322 "
"4603,345 ";"2215,047 "
"4606,135 ";"2212,211 "
"4608,925 ";"2213,559 "
"4611,715 ";"2214,563 "
"4614,505 ";"2215,162 "
"4617,294 ";"2215,408 "
"4620,084 ";"2215,586 "
"4622,874 ";"2217,428 "
"4625,664 ";"2217,686 "
"4628,454 ";"2216,893 "
"4631,244 ";"2217,732 "
"4634,034 ";"2219,866 "
"4636,824 ";"2223,630 "
"4639,614 ";"2229,603 "
"4642,404 ";"2229,252 "
"4645,193 ";"2234,119 "
"4647,983 ";"2235,547 "
"4650,773 ";"2236,618 "
"4653,563 ";"2237,095 "
"4656,353 ";"2236,197 "
"4659,143 ";"2235,373 "
"4661,933 ";"2234,960 "
"4664,723 ";"2234,585 "
"4667,513 ";"2233,838 "
"4670,303 ";"2232,374 "
"4673,093 ";"2230,455 "
"4675,882 ";"2228,258 "
"4678,672 ";"2225,916 "
"4681,462 ";"2223,531 "
"4684,252 ";"2221,111 "
"4687,042 ";"2218,534 "
"4689,832 ";"2215,567 "
"4692,622 ";"2211,977 "
"4695,412 ";"2207,731 "
"4698,202 ";"2203,034 "
"4700,992 ";"2204,713 "
"4703,782 ";"2204,842 "
"4706,571 ";"2216,447 "
"4709,361 ";"2216,125 "
"4712,151 ";"2214,574 "
"4714,941 ";"2215,335 "
"4717,731 ";"2215,392 "
"4720,521 ";"2215,082 "
"4723,311 ";"2214,638 "
"4726,101 ";"2216,267 "
"4728,891 ";"2214,982 "
"4731,681 ";"2213,299 "
"4734,470 ";"2212,909 "
"4737,260 ";"2213,560 "
"4740,050 ";"2213,830 "
"4742,840 ";"2211,367 "
"4745,630 ";"2210,790 "
"4748,420 ";"2215,553 "
"4751,210 ";"2223,764 "
"4754,000 ";"2225,887 "
"4756,790 ";"2229,243 "
"4759,580 ";"2221,418 "
"4762,370 ";"2221,970 "
"4765,159 ";"2222,985 "
"4767,949 ";"2222,985 "
"4770,739 ";"2223,994 "
"4773,529 ";"2225,113 "
"4776,319 ";"2226,460 "
"4779,109 ";"2229,090 "
"4781,899 ";"2227,117 "
"4784,689 ";"2227,773 "
"4787,479 ";"2226,034 "
"4790,269 ";"2225,262 "
"4793,059 ";"2231,727 "
"4795,848 ";"2230,836 "
"4798,638 ";"2241,230 "
"4801,428 ";"2239,938 "
"4804,218 ";"2238,024 "
"4807,008 ";"2238,257 "
"4809,798 ";"2238,596 "
"4812,588 ";"2243,458 "
"4815,378 ";"2238,284 "
"4818,168 ";"2227,109 "
"4820,958 ";"2218,816 "
"4823,747 ";"2217,349 "
"4826,537 ";"2216,449 "
"4829,327 ";"2215,502 "
"4832,117 ";"2215,087 "
"4834,907 ";"2215,285 "
"4837,697 ";"2215,484 "
"4840,487 ";"2215,790 "
"4843,277 ";"2216,281 "
"4846,067 ";"2217,142 "
"4848,857 ";"2215,010 "
"4851,647 ";"2213,073 "
"4854,436 ";"2213,399 "
"4857,226 ";"2214,626 "
"4860,016 ";"2216,045 "
"4862,806 ";"2214,594 "
"4865,596 ";"2208,363 "
"4868,386 ";"2206,369 "
"4871,176 ";"2204,309 "
"4873,966 ";"2201,139 "
"4876,756 ";"2198,261 "
"4879,546 ";"2195,901 "
"4882,336 ";"2192,879 "
"4885,125 ";"2198,386 "
"4887,915 ";"2203,377 "
"4890,705 ";"2207,201 "
"4893,495 ";"2210,004 "
"4896,285 ";"2211,859 "
"4899,075 ";"2212,811 "
"4901,865 ";"2212,947 "
"4904,655 ";"2212,396 "
"4907,445 ";"2211,298 "
"4910,235 ";"2209,864 "
"4913,024 ";"2208,397 "
"4915,814 ";"2207,699 "
"4918,604 ";"2208,062 "
"4921,394 ";"2209,545 "
"4924,184 ";"2212,888 "
"4926,974 ";"2213,338 "
"4929,764 ";"2213,394 "
"4932,554 ";"2209,653 "
"4935,344 ";"2208,717 "
"4938,134 ";"2207,660 "
"4940,924 ";"2207,748 "
"4943,713 ";"2207,805 "
"4946,503 ";"2209,191 "
"4949,293 ";"2208,611 "
"4952,083 ";"2206,889 "
"4954,873 ";"2204,712 "
"4957,663 ";"2204,913 "
"4960,453 ";"2207,314 "
"4963,243 ";"2209,910 "
"4966,033 ";"2212,134 "
"4968,823 ";"2213,844 "
"4971,612 ";"2212,812 "
"4974,402 ";"2204,477 "
"4977,192 ";"2202,879 "
"4979,982 ";"2207,344 "
"4982,772 ";"2216,775 "
"4985,562 ";"2227,382 "
"4988,352 ";"2237,399 "
"4991,142 ";"2241,889 "
"4993,932 ";"2240,640 "
"4996,722 ";"2237,264 "
"4999,512 ";"2233,676 "
"5002,301 ";"2229,842 "
"5005,091 ";"2229,132 "
"5007,881 ";"2226,883 "
"5010,671 ";"2224,890 "
"5013,461 ";"2225,123 "
"5016,251 ";"2223,921 "
"5019,041 ";"2224,973 "
"5021,831 ";"2226,734 "
"5024,621 ";"2231,415 "
"5027,411 ";"2233,371 "
"5030,201 ";"2236,336 "
"5032,990 ";"2233,290 "
"5035,780 ";"2228,441 "
