"X(um)";"Z(um)"
"276,201 ";"90,942 "
"278,991 ";"91,207 "
"281,781 ";"91,425 "
"284,570 ";"92,082 "
"287,360 ";"92,088 "
"290,150 ";"94,987 "
"292,940 ";"92,238 "
"295,730 ";"94,163 "
"298,520 ";"97,139 "
"301,310 ";"99,408 "
"304,100 ";"101,078 "
"306,890 ";"102,381 "
"309,680 ";"102,639 "
"312,469 ";"96,630 "
"315,259 ";"101,351 "
"318,049 ";"102,127 "
"320,839 ";"99,506 "
"323,629 ";"96,294 "
"326,419 ";"94,700 "
"329,209 ";"94,666 "
"331,999 ";"98,673 "
"334,789 ";"102,606 "
"337,579 ";"105,657 "
"340,369 ";"107,657 "
"343,158 ";"109,739 "
"345,948 ";"109,949 "
"348,738 ";"108,857 "
"351,528 ";"107,405 "
"354,318 ";"106,285 "
"357,108 ";"105,153 "
"359,898 ";"102,912 "
"362,688 ";"102,288 "
"365,478 ";"104,507 "
"368,268 ";"104,173 "
"371,057 ";"103,864 "
"373,847 ";"101,958 "
"376,637 ";"98,817 "
"379,427 ";"87,496 "
"382,217 ";"91,440 "
"385,007 ";"84,915 "
"387,797 ";"79,536 "
"390,587 ";"77,917 "
"393,377 ";"77,570 "
"396,167 ";"76,724 "
"398,957 ";"75,061 "
"401,746 ";"72,670 "
"404,536 ";"70,739 "
"407,326 ";"67,806 "
"410,116 ";"63,369 "
"412,906 ";"60,643 "
"415,696 ";"60,194 "
"418,486 ";"62,285 "
"421,276 ";"62,241 "
"424,066 ";"60,164 "
"426,856 ";"55,347 "
"429,646 ";"44,812 "
"432,435 ";"45,447 "
"435,225 ";"40,597 "
"438,015 ";"34,926 "
"440,805 ";"28,589 "
"443,595 ";"22,452 "
"446,385 ";"21,981 "
"449,175 ";"23,929 "
"451,965 ";"25,378 "
"454,755 ";"26,578 "
"457,545 ";"27,537 "
"460,334 ";"28,258 "
"463,124 ";"28,785 "
"465,914 ";"29,175 "
"468,704 ";"29,483 "
"471,494 ";"29,748 "
"474,284 ";"29,997 "
"477,074 ";"30,244 "
"479,864 ";"30,492 "
"482,654 ";"30,739 "
"485,444 ";"30,977 "
"488,234 ";"31,198 "
"491,023 ";"31,392 "
"493,813 ";"31,544 "
"496,603 ";"31,643 "
"499,393 ";"31,672 "
"502,183 ";"31,615 "
"504,973 ";"31,462 "
"507,763 ";"31,210 "
"510,553 ";"30,862 "
"513,343 ";"30,421 "
"516,133 ";"29,896 "
"518,923 ";"29,297 "
"521,712 ";"28,638 "
"524,502 ";"27,933 "
"527,292 ";"27,200 "
"530,082 ";"26,460 "
"532,872 ";"25,733 "
"535,662 ";"25,037 "
"538,452 ";"24,387 "
"541,242 ";"23,795 "
"544,032 ";"23,276 "
"546,822 ";"22,842 "
"549,611 ";"22,507 "
"552,401 ";"22,282 "
"555,191 ";"22,179 "
"557,981 ";"22,204 "
"560,771 ";"22,363 "
"563,561 ";"22,655 "
"566,351 ";"23,076 "
"569,141 ";"23,616 "
"571,931 ";"24,260 "
"574,721 ";"24,992 "
"577,511 ";"25,789 "
"580,300 ";"26,632 "
"583,090 ";"27,525 "
"585,880 ";"28,558 "
"588,670 ";"30,000 "
"591,460 ";"32,112 "
"594,250 ";"34,740 "
"597,040 ";"37,622 "
"599,830 ";"40,624 "
"602,620 ";"43,680 "
"605,410 ";"46,751 "
"608,200 ";"49,807 "
"610,989 ";"52,828 "
"613,779 ";"55,797 "
"616,569 ";"58,697 "
"619,359 ";"61,503 "
"622,149 ";"64,181 "
"624,939 ";"66,685 "
"627,729 ";"68,954 "
"630,519 ";"70,937 "
"633,309 ";"72,614 "
"636,099 ";"74,061 "
"638,888 ";"75,483 "
"641,678 ";"77,042 "
"644,468 ";"78,523 "
"647,258 ";"79,677 "
"650,048 ";"80,117 "
"652,838 ";"79,672 "
"655,628 ";"78,981 "
"658,418 ";"78,975 "
"661,208 ";"78,670 "
"663,998 ";"75,702 "
"666,788 ";"74,611 "
"669,577 ";"63,289 "
"672,367 ";"69,296 "
"675,157 ";"73,076 "
"677,947 ";"76,574 "
"680,737 ";"80,385 "
"683,527 ";"89,425 "
"686,317 ";"98,013 "
"689,107 ";"100,451 "
"691,897 ";"100,170 "
"694,687 ";"101,054 "
"697,477 ";"100,500 "
"700,266 ";"105,220 "
"703,056 ";"107,097 "
"705,846 ";"108,924 "
"708,636 ";"108,443 "
"711,426 ";"106,592 "
"714,216 ";"104,900 "
"717,006 ";"103,881 "
"719,796 ";"105,879 "
"722,586 ";"106,253 "
"725,376 ";"106,219 "
"728,165 ";"105,508 "
"730,955 ";"102,216 "
"733,745 ";"101,327 "
"736,535 ";"104,187 "
"739,325 ";"106,122 "
"742,115 ";"109,508 "
"744,905 ";"109,552 "
"747,695 ";"109,395 "
"750,485 ";"107,491 "
"753,275 ";"107,022 "
"756,065 ";"109,757 "
"758,854 ";"109,571 "
"761,644 ";"107,525 "
"764,434 ";"107,487 "
"767,224 ";"108,393 "
"770,014 ";"108,847 "
"772,804 ";"110,153 "
"775,594 ";"112,376 "
"778,384 ";"112,025 "
"781,174 ";"102,497 "
"783,964 ";"108,656 "
"786,753 ";"113,540 "
"789,543 ";"126,506 "
"792,333 ";"140,012 "
"795,123 ";"162,383 "
"797,913 ";"184,964 "
"800,703 ";"207,727 "
"803,493 ";"229,875 "
"806,283 ";"250,875 "
"809,073 ";"269,875 "
"811,863 ";"286,629 "
"814,653 ";"288,191 "
"817,442 ";"288,772 "
"820,232 ";"289,682 "
"823,022 ";"292,277 "
"825,812 ";"293,961 "
"828,602 ";"294,320 "
"831,392 ";"293,412 "
"834,182 ";"291,992 "
"836,972 ";"290,749 "
"839,762 ";"289,895 "
"842,552 ";"290,596 "
"845,342 ";"291,829 "
"848,131 ";"293,264 "
"850,921 ";"294,541 "
"853,711 ";"294,443 "
"856,501 ";"292,825 "
"859,291 ";"289,955 "
"862,081 ";"286,901 "
"864,871 ";"284,851 "
"867,661 ";"286,831 "
"870,451 ";"323,202 "
"873,241 ";"328,423 "
"876,030 ";"337,745 "
"878,820 ";"337,916 "
"881,610 ";"337,352 "
"884,400 ";"338,823 "
"887,190 ";"336,363 "
"889,980 ";"336,555 "
"892,770 ";"337,932 "
"895,560 ";"345,106 "
"898,350 ";"346,456 "
"901,140 ";"347,884 "
"903,930 ";"349,655 "
"906,719 ";"348,006 "
"909,509 ";"341,612 "
"912,299 ";"340,628 "
"915,089 ";"338,301 "
"917,879 ";"337,145 "
"920,669 ";"334,538 "
"923,459 ";"333,690 "
"926,249 ";"334,225 "
"929,039 ";"333,850 "
"931,829 ";"335,596 "
"934,619 ";"336,276 "
"937,408 ";"335,868 "
"940,198 ";"334,626 "
"942,988 ";"334,276 "
"945,778 ";"334,937 "
"948,568 ";"334,271 "
"951,358 ";"333,565 "
"954,148 ";"333,897 "
"956,938 ";"334,826 "
"959,728 ";"335,774 "
"962,518 ";"333,776 "
"965,307 ";"334,800 "
"968,097 ";"335,299 "
"970,887 ";"336,248 "
"973,677 ";"337,911 "
"976,467 ";"340,149 "
"979,257 ";"341,717 "
"982,047 ";"343,009 "
"984,837 ";"342,759 "
"987,627 ";"341,334 "
"990,417 ";"341,938 "
"993,207 ";"342,427 "
"995,996 ";"339,505 "
"998,786 ";"340,980 "
"1001,576 ";"341,568 "
"1004,366 ";"337,192 "
"1007,156 ";"337,409 "
"1009,946 ";"336,647 "
"1012,736 ";"335,277 "
"1015,526 ";"337,539 "
"1018,316 ";"338,081 "
"1021,106 ";"344,463 "
"1023,896 ";"345,103 "
"1026,685 ";"346,114 "
"1029,475 ";"340,054 "
"1032,265 ";"338,013 "
"1035,055 ";"337,523 "
"1037,845 ";"337,767 "
"1040,635 ";"335,055 "
"1043,425 ";"337,458 "
"1046,215 ";"337,974 "
"1049,005 ";"337,893 "
"1051,795 ";"337,083 "
"1054,584 ";"346,156 "
"1057,374 ";"349,679 "
"1060,164 ";"350,467 "
"1062,954 ";"349,551 "
"1065,744 ";"345,536 "
"1068,534 ";"340,643 "
"1071,324 ";"336,912 "
"1074,114 ";"337,497 "
"1076,904 ";"341,791 "
"1079,694 ";"347,034 "
"1082,484 ";"345,930 "
"1085,273 ";"343,347 "
"1088,063 ";"342,303 "
"1090,853 ";"341,201 "
"1093,643 ";"340,991 "
"1096,433 ";"343,664 "
"1099,223 ";"344,270 "
"1102,013 ";"343,419 "
"1104,803 ";"342,871 "
"1107,593 ";"342,264 "
"1110,383 ";"340,915 "
"1113,172 ";"340,344 "
"1115,962 ";"341,437 "
"1118,752 ";"338,168 "
"1121,542 ";"337,577 "
"1124,332 ";"337,392 "
"1127,122 ";"338,804 "
"1129,912 ";"338,942 "
"1132,702 ";"341,705 "
"1135,492 ";"339,513 "
"1138,282 ";"337,589 "
"1141,072 ";"338,079 "
"1143,861 ";"339,530 "
"1146,651 ";"337,172 "
"1149,441 ";"340,173 "
"1152,231 ";"339,817 "
"1155,021 ";"340,699 "
"1157,811 ";"335,776 "
"1160,601 ";"335,516 "
"1163,391 ";"335,881 "
"1166,181 ";"336,264 "
"1168,971 ";"335,921 "
"1171,761 ";"334,909 "
"1174,550 ";"333,287 "
"1177,340 ";"330,835 "
"1180,130 ";"327,546 "
"1182,920 ";"323,679 "
"1185,710 ";"319,467 "
"1188,500 ";"315,013 "
"1191,290 ";"310,346 "
"1194,080 ";"305,577 "
"1196,870 ";"301,175 "
"1199,660 ";"298,407 "
"1202,449 ";"299,555 "
"1205,239 ";"306,806 "
"1208,029 ";"321,117 "
"1210,819 ";"342,840 "
"1213,609 ";"364,201 "
"1216,399 ";"379,173 "
"1219,189 ";"395,609 "
"1221,979 ";"415,228 "
"1224,769 ";"438,978 "
"1227,559 ";"467,895 "
"1230,349 ";"494,019 "
"1233,138 ";"507,684 "
"1235,928 ";"516,759 "
"1238,718 ";"523,462 "
"1241,508 ";"530,435 "
"1244,298 ";"536,336 "
"1247,088 ";"538,966 "
"1249,878 ";"548,225 "
"1252,668 ";"555,193 "
"1255,458 ";"560,683 "
"1258,248 ";"565,097 "
"1261,038 ";"568,113 "
"1263,827 ";"569,120 "
"1266,617 ";"568,259 "
"1269,407 ";"565,733 "
"1272,197 ";"561,597 "
"1274,987 ";"556,297 "
"1277,777 ";"550,584 "
"1280,567 ";"545,165 "
"1283,357 ";"541,904 "
"1286,147 ";"547,802 "
"1288,937 ";"550,782 "
"1291,726 ";"559,609 "
"1294,516 ";"572,232 "
"1297,306 ";"586,242 "
"1300,096 ";"589,467 "
"1302,886 ";"591,571 "
"1305,676 ";"593,503 "
"1308,466 ";"592,740 "
"1311,256 ";"592,151 "
"1314,046 ";"593,062 "
"1316,836 ";"594,759 "
"1319,626 ";"596,923 "
"1322,415 ";"604,730 "
"1325,205 ";"611,632 "
"1327,995 ";"618,069 "
"1330,785 ";"624,195 "
"1333,575 ";"629,939 "
"1336,365 ";"635,084 "
"1339,155 ";"639,121 "
"1341,945 ";"641,046 "
"1344,735 ";"640,384 "
"1347,525 ";"637,205 "
"1350,315 ";"632,882 "
"1353,104 ";"629,014 "
"1355,894 ";"623,322 "
"1358,684 ";"623,546 "
"1361,474 ";"620,271 "
"1364,264 ";"621,190 "
"1367,054 ";"620,410 "
"1369,844 ";"618,948 "
"1372,634 ";"618,851 "
"1375,424 ";"618,470 "
"1378,214 ";"619,943 "
"1381,003 ";"621,398 "
"1383,793 ";"622,762 "
"1386,583 ";"624,555 "
"1389,373 ";"626,870 "
"1392,163 ";"631,508 "
"1394,953 ";"632,061 "
"1397,743 ";"630,232 "
"1400,533 ";"627,825 "
"1403,323 ";"620,968 "
"1406,113 ";"616,929 "
"1408,903 ";"615,419 "
"1411,692 ";"613,966 "
"1414,482 ";"613,749 "
"1417,272 ";"613,820 "
"1420,062 ";"614,014 "
"1422,852 ";"617,475 "
"1425,642 ";"619,913 "
"1428,432 ";"622,458 "
"1431,222 ";"623,157 "
"1434,012 ";"625,410 "
"1436,802 ";"623,497 "
"1439,591 ";"621,931 "
"1442,381 ";"622,109 "
"1445,171 ";"620,912 "
"1447,961 ";"619,052 "
"1450,751 ";"613,575 "
"1453,541 ";"610,909 "
"1456,331 ";"609,999 "
"1459,121 ";"609,965 "
"1461,911 ";"613,728 "
"1464,701 ";"611,806 "
"1467,491 ";"609,163 "
"1470,280 ";"610,890 "
"1473,070 ";"614,547 "
"1475,860 ";"621,291 "
"1478,650 ";"637,812 "
"1481,440 ";"649,888 "
"1484,230 ";"661,533 "
"1487,020 ";"673,510 "
"1489,810 ";"685,862 "
"1492,600 ";"698,929 "
"1495,390 ";"713,251 "
"1498,180 ";"728,014 "
"1500,969 ";"736,617 "
"1503,759 ";"740,461 "
"1506,549 ";"744,630 "
"1509,339 ";"749,087 "
"1512,129 ";"752,072 "
"1514,919 ";"755,848 "
"1517,709 ";"762,776 "
"1520,499 ";"761,601 "
"1523,289 ";"763,138 "
"1526,079 ";"763,494 "
"1528,868 ";"760,473 "
"1531,658 ";"763,091 "
"1534,448 ";"767,920 "
"1537,238 ";"773,433 "
"1540,028 ";"776,898 "
"1542,818 ";"781,409 "
"1545,608 ";"779,476 "
"1548,398 ";"780,567 "
"1551,188 ";"784,784 "
"1553,978 ";"790,085 "
"1556,768 ";"793,715 "
"1559,557 ";"796,778 "
"1562,347 ";"795,697 "
"1565,137 ";"794,227 "
"1567,927 ";"795,214 "
"1570,717 ";"794,254 "
"1573,507 ";"794,860 "
"1576,297 ";"796,054 "
"1579,087 ";"795,947 "
"1581,877 ";"795,219 "
"1584,667 ";"790,940 "
"1587,457 ";"794,826 "
"1590,246 ";"793,287 "
"1593,036 ";"796,037 "
"1595,826 ";"798,421 "
"1598,616 ";"799,527 "
"1601,406 ";"800,253 "
"1604,196 ";"797,926 "
"1606,986 ";"797,946 "
"1609,776 ";"797,248 "
"1612,566 ";"798,468 "
"1615,356 ";"800,084 "
"1618,145 ";"800,798 "
"1620,935 ";"800,847 "
"1623,725 ";"797,831 "
"1626,515 ";"797,725 "
"1629,305 ";"798,030 "
"1632,095 ";"796,523 "
"1634,885 ";"799,845 "
"1637,675 ";"794,967 "
"1640,465 ";"798,933 "
"1643,255 ";"803,351 "
"1646,045 ";"806,109 "
"1648,834 ";"813,188 "
"1651,624 ";"811,867 "
"1654,414 ";"815,700 "
"1657,204 ";"813,849 "
"1659,994 ";"815,819 "
"1662,784 ";"817,969 "
"1665,574 ";"814,963 "
"1668,364 ";"815,497 "
"1671,154 ";"816,191 "
"1673,944 ";"818,756 "
"1676,734 ";"823,282 "
"1679,523 ";"824,400 "
"1682,313 ";"824,073 "
"1685,103 ";"823,656 "
"1687,893 ";"823,154 "
"1690,683 ";"822,388 "
"1693,473 ";"811,162 "
"1696,263 ";"815,908 "
"1699,053 ";"815,135 "
"1701,843 ";"815,550 "
"1704,633 ";"816,862 "
"1707,422 ";"816,606 "
"1710,212 ";"819,811 "
"1713,002 ";"825,126 "
"1715,792 ";"830,988 "
"1718,582 ";"835,622 "
"1721,372 ";"840,811 "
"1724,162 ";"851,908 "
"1726,952 ";"869,452 "
"1729,742 ";"890,477 "
"1732,532 ";"911,806 "
"1735,322 ";"932,598 "
"1738,111 ";"952,422 "
"1740,901 ";"970,792 "
"1743,691 ";"987,219 "
"1746,481 ";"1001,325 "
"1749,271 ";"1012,516 "
"1752,061 ";"1020,064 "
"1754,851 ";"1023,815 "
"1757,641 ";"1024,328 "
"1760,431 ";"1023,976 "
"1763,221 ";"1026,516 "
"1766,010 ";"1035,335 "
"1768,800 ";"1034,440 "
"1771,590 ";"1038,096 "
"1774,380 ";"1030,009 "
"1777,170 ";"1022,860 "
"1779,960 ";"1016,998 "
"1782,750 ";"1011,656 "
"1785,540 ";"1004,966 "
"1788,330 ";"1002,167 "
"1791,120 ";"1000,773 "
"1793,910 ";"999,671 "
"1796,699 ";"999,795 "
"1799,489 ";"998,263 "
"1802,279 ";"1001,672 "
"1805,069 ";"1000,031 "
"1807,859 ";"1001,402 "
"1810,649 ";"1003,055 "
"1813,439 ";"1002,397 "
"1816,229 ";"1005,086 "
"1819,019 ";"1002,671 "
"1821,809 ";"997,045 "
"1824,599 ";"994,072 "
"1827,388 ";"993,411 "
"1830,178 ";"995,910 "
"1832,968 ";"994,927 "
"1835,758 ";"993,432 "
"1838,548 ";"989,093 "
"1841,338 ";"986,125 "
"1844,128 ";"986,760 "
"1846,918 ";"985,562 "
"1849,708 ";"985,741 "
"1852,498 ";"989,259 "
"1855,287 ";"992,814 "
"1858,077 ";"999,952 "
"1860,867 ";"1007,820 "
"1863,657 ";"1009,172 "
"1866,447 ";"1008,649 "
"1869,237 ";"1011,470 "
"1872,027 ";"1010,360 "
"1874,817 ";"1008,241 "
"1877,607 ";"1008,684 "
"1880,397 ";"1010,604 "
"1883,187 ";"1009,520 "
"1885,976 ";"1010,482 "
"1888,766 ";"1010,350 "
"1891,556 ";"1010,728 "
"1894,346 ";"1011,019 "
"1897,136 ";"1011,984 "
"1899,926 ";"1012,618 "
"1902,716 ";"1011,903 "
"1905,506 ";"1011,039 "
"1908,296 ";"1009,743 "
"1911,086 ";"1008,660 "
"1913,876 ";"1007,993 "
"1916,665 ";"1011,348 "
"1919,455 ";"1015,418 "
"1922,245 ";"1020,546 "
"1925,035 ";"1023,861 "
"1927,825 ";"1025,002 "
"1930,615 ";"1021,727 "
"1933,405 ";"1024,043 "
"1936,195 ";"1021,030 "
"1938,985 ";"1033,163 "
"1941,775 ";"1042,701 "
"1944,564 ";"1064,423 "
"1947,354 ";"1087,805 "
"1950,144 ";"1100,256 "
"1952,934 ";"1111,739 "
"1955,724 ";"1123,773 "
"1958,514 ";"1135,900 "
"1961,304 ";"1141,543 "
"1964,094 ";"1144,727 "
"1966,884 ";"1147,252 "
"1969,674 ";"1148,927 "
"1972,464 ";"1150,179 "
"1975,253 ";"1150,971 "
"1978,043 ";"1151,170 "
"1980,833 ";"1153,632 "
"1983,623 ";"1165,872 "
"1986,413 ";"1170,692 "
"1989,203 ";"1178,670 "
"1991,993 ";"1190,358 "
"1994,783 ";"1194,276 "
"1997,573 ";"1197,111 "
"2000,363 ";"1200,454 "
"2003,153 ";"1206,280 "
"2005,942 ";"1211,239 "
"2008,732 ";"1211,908 "
"2011,522 ";"1208,415 "
"2014,312 ";"1207,940 "
"2017,102 ";"1209,345 "
"2019,892 ";"1211,901 "
"2022,682 ";"1215,099 "
"2025,472 ";"1215,077 "
"2028,262 ";"1209,490 "
"2031,052 ";"1203,386 "
"2033,841 ";"1194,780 "
"2036,631 ";"1192,835 "
"2039,421 ";"1197,707 "
"2042,211 ";"1209,386 "
"2045,001 ";"1217,736 "
"2047,791 ";"1220,636 "
"2050,581 ";"1215,002 "
"2053,371 ";"1211,270 "
"2056,161 ";"1213,238 "
"2058,951 ";"1212,602 "
"2061,741 ";"1216,196 "
"2064,530 ";"1219,763 "
"2067,320 ";"1218,971 "
"2070,110 ";"1218,717 "
"2072,900 ";"1220,777 "
"2075,690 ";"1223,485 "
"2078,480 ";"1231,844 "
"2081,270 ";"1223,898 "
"2084,060 ";"1224,478 "
"2086,850 ";"1222,297 "
"2089,640 ";"1221,048 "
"2092,430 ";"1218,893 "
"2095,219 ";"1219,839 "
"2098,009 ";"1221,437 "
"2100,799 ";"1222,000 "
"2103,589 ";"1225,486 "
"2106,379 ";"1225,374 "
"2109,169 ";"1222,027 "
"2111,959 ";"1221,810 "
"2114,749 ";"1222,219 "
"2117,539 ";"1221,618 "
"2120,329 ";"1225,263 "
"2123,118 ";"1225,511 "
"2125,908 ";"1225,456 "
"2128,698 ";"1226,114 "
"2131,488 ";"1226,920 "
"2134,278 ";"1232,664 "
"2137,068 ";"1232,954 "
"2139,858 ";"1231,743 "
"2142,648 ";"1228,142 "
"2145,438 ";"1222,942 "
"2148,228 ";"1222,565 "
"2151,018 ";"1222,155 "
"2153,807 ";"1223,539 "
"2156,597 ";"1226,829 "
"2159,387 ";"1230,433 "
"2162,177 ";"1234,455 "
"2164,967 ";"1238,996 "
"2167,757 ";"1244,056 "
"2170,547 ";"1249,668 "
"2173,337 ";"1257,011 "
"2176,127 ";"1268,354 "
"2178,917 ";"1284,376 "
"2181,706 ";"1302,094 "
"2184,496 ";"1319,087 "
"2187,286 ";"1334,022 "
"2190,076 ";"1346,450 "
"2192,866 ";"1356,081 "
"2195,656 ";"1362,736 "
"2198,446 ";"1366,534 "
"2201,236 ";"1367,995 "
"2204,026 ";"1367,673 "
"2206,816 ";"1366,210 "
"2209,606 ";"1365,928 "
"2212,395 ";"1367,355 "
"2215,185 ";"1368,386 "
"2217,975 ";"1368,565 "
"2220,765 ";"1368,371 "
"2223,555 ";"1368,742 "
"2226,345 ";"1369,934 "
"2229,135 ";"1371,227 "
"2231,925 ";"1371,989 "
"2234,715 ";"1371,918 "
"2237,505 ";"1370,950 "
"2240,295 ";"1369,328 "
"2243,084 ";"1367,512 "
"2245,874 ";"1365,995 "
"2248,664 ";"1365,013 "
"2251,454 ";"1366,536 "
"2254,244 ";"1372,656 "
"2257,034 ";"1381,947 "
"2259,824 ";"1382,847 "
"2262,614 ";"1382,614 "
"2265,404 ";"1381,955 "
"2268,194 ";"1380,546 "
"2270,983 ";"1376,882 "
"2273,773 ";"1379,600 "
"2276,563 ";"1383,636 "
"2279,353 ";"1386,481 "
"2282,143 ";"1391,633 "
"2284,933 ";"1395,247 "
"2287,723 ";"1399,643 "
"2290,513 ";"1405,014 "
"2293,303 ";"1408,128 "
"2296,093 ";"1414,740 "
"2298,883 ";"1424,090 "
"2301,672 ";"1430,649 "
"2304,462 ";"1431,792 "
"2307,252 ";"1432,643 "
"2310,042 ";"1434,345 "
"2312,832 ";"1432,030 "
"2315,622 ";"1429,648 "
"2318,412 ";"1427,214 "
"2321,202 ";"1425,318 "
"2323,992 ";"1422,886 "
"2326,782 ";"1430,320 "
"2329,572 ";"1437,655 "
"2332,361 ";"1444,112 "
"2335,151 ";"1445,523 "
"2337,941 ";"1439,693 "
"2340,731 ";"1438,030 "
"2343,521 ";"1421,515 "
"2346,311 ";"1406,206 "
"2349,101 ";"1398,903 "
"2351,891 ";"1402,936 "
"2354,681 ";"1413,370 "
"2357,471 ";"1421,975 "
"2360,260 ";"1423,949 "
"2363,050 ";"1430,930 "
"2365,840 ";"1436,982 "
"2368,630 ";"1442,701 "
"2371,420 ";"1448,070 "
"2374,210 ";"1452,891 "
"2377,000 ";"1457,309 "
"2379,790 ";"1461,751 "
"2382,580 ";"1463,204 "
"2385,370 ";"1463,094 "
"2388,160 ";"1463,292 "
"2390,949 ";"1458,686 "
"2393,739 ";"1471,922 "
"2396,529 ";"1494,334 "
"2399,319 ";"1520,581 "
"2402,109 ";"1552,773 "
"2404,899 ";"1581,263 "
"2407,689 ";"1580,304 "
"2410,479 ";"1578,338 "
"2413,269 ";"1580,102 "
"2416,059 ";"1581,916 "
"2418,849 ";"1580,902 "
"2421,638 ";"1577,881 "
"2424,428 ";"1575,128 "
"2427,218 ";"1574,564 "
"2430,008 ";"1577,946 "
"2432,798 ";"1587,525 "
"2435,588 ";"1594,582 "
"2438,378 ";"1600,889 "
"2441,168 ";"1606,639 "
"2443,958 ";"1607,775 "
"2446,748 ";"1606,743 "
"2449,537 ";"1607,819 "
"2452,327 ";"1610,624 "
"2455,117 ";"1614,146 "
"2457,907 ";"1618,015 "
"2460,697 ";"1621,991 "
"2463,487 ";"1625,875 "
"2466,277 ";"1630,057 "
"2469,067 ";"1632,759 "
"2471,857 ";"1633,777 "
"2474,647 ";"1634,128 "
"2477,437 ";"1633,375 "
"2480,226 ";"1633,194 "
"2483,016 ";"1637,861 "
"2485,806 ";"1636,614 "
"2488,596 ";"1635,100 "
"2491,386 ";"1634,008 "
"2494,176 ";"1629,485 "
"2496,966 ";"1623,742 "
"2499,756 ";"1619,626 "
"2502,546 ";"1615,958 "
"2505,336 ";"1612,219 "
"2508,125 ";"1608,732 "
"2510,915 ";"1606,836 "
"2513,705 ";"1608,934 "
"2516,495 ";"1612,831 "
"2519,285 ";"1616,970 "
"2522,075 ";"1622,133 "
"2524,865 ";"1625,861 "
"2527,655 ";"1618,571 "
"2530,445 ";"1612,819 "
"2533,235 ";"1612,819 "
"2536,025 ";"1615,388 "
"2538,814 ";"1614,810 "
"2541,604 ";"1617,799 "
"2544,394 ";"1617,273 "
"2547,184 ";"1615,021 "
"2549,974 ";"1628,873 "
"2552,764 ";"1629,705 "
"2555,554 ";"1625,409 "
"2558,344 ";"1628,243 "
"2561,134 ";"1618,491 "
"2563,924 ";"1606,300 "
"2566,714 ";"1592,590 "
"2569,503 ";"1579,189 "
"2572,293 ";"1569,437 "
"2575,083 ";"1567,367 "
"2577,873 ";"1574,894 "
"2580,663 ";"1589,506 "
"2583,453 ";"1607,355 "
"2586,243 ";"1625,518 "
"2589,033 ";"1641,188 "
"2591,823 ";"1653,335 "
"2594,613 ";"1663,471 "
"2597,402 ";"1666,679 "
"2600,192 ";"1669,323 "
"2602,982 ";"1676,817 "
"2605,772 ";"1689,232 "
